Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Mishicot,65,37698351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kohler,56,37726853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manawa,40,37726853,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0
Oconomowoc,66,37771539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milton,58,37771539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Holstein,56,37773467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University School,60,37773467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.C. Everest,38,37780077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baldwin-Woodville,49,37780077,15,51,2,5,6,30,38,12,23,35,7,19,5,2,0,0
Westfield,36,36885763,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0
Laconia,63,36885763,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
Brookfield Central,41,37697578,26,69,10,12,12,39,74,15,23,38,21,0,25,0,0,0
Pewaukee,74,37697578,15,0,8,15,3,0,41,0,0,0,0,0,0,0,0,0
Poynette,61,37773469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pecatonica,30,37773469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Superior,75,37351200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wausau West,64,37351200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solon Springs,53,37771867,17,17,8,11,4,4,46,0,0,0,0,0,0,0,14,0
Cherry,46,37771867,22,22,6,12,3,3,53,0,0,0,0,0,0,0,12,0
Monona Grove,58,36750196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbus,42,36750196,23,60,8,18,4,19,58,12,36,48,16,11,7,4,0,0
Racine Lutheran,54,36751007,9,0,2,10,0,0,20,0,0,0,0,0,0,0,0,0
Racine Horlick,20,36751007,22,0,4,14,6,0,54,0,0,0,0,0,0,0,0,0
Mosinee,46,37006427,14,33,18,27,2,15,52,9,26,35,10,17,8,2,13,0
Auburndale,52,37006427,17,53,9,15,3,20,46,7,21,28,7,18,12,0,24,0
Lomira,48,37637247,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
Fennimore,37,37637247,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0
Milwaukee King,51,37722900,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0
Appleton East,70,37722900,16,0,10,0,4,0,51,7,2,9,2,0,4,1,0,0
Menominee Indian,46,37745583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabeno/Laona,44,37745583,16,64,7,11,7,25,46,14,30,44,8,24,11,3,22,0
Marshall,66,37644529,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
Dodgeland,32,37644529,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
Lakeside Lutheran,50,37771535,12,40,9,16,11,20,66,10,22,32,0,6,2,0,13,0
Janesville Craig,66,37771535,10,35,6,12,8,20,50,8,19,27,0,16,6,1,14,0
Aquinas,57,36747352,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
Lakeland,43,36747352,19,67,16,24,3,25,57,17,25,42,14,17,19,2,0,0
Kimberly,49,36853939,16,40,11,12,9,20,52,5,17,22,13,14,3,3,11,0
Oak Creek,52,36853939,18,0,6,10,7,0,49,0,0,0,0,0,0,0,0,0
Alma/Pepin,36,37282316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plum City/Elmwood,35,37282316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Notre Dame,76,36750517,23,0,9,11,12,0,67,0,0,0,0,0,0,0,0,0
Kettle Moraine,67,36750517,32,0,7,12,5,0,76,0,0,0,0,0,0,0,0,0
Westosha Central,47,36752342,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0
Kenosha Indian Trail,57,36752342,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
St. Croix Central,38,37757001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Menomonie,54,37757001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison La Follette,40,37336012,36,79,14,19,2,22,88,23,23,46,16,12,14,2,0,0
Milwaukee Academy of Science,88,37336012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon,65,37726705,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0
Hartford,59,37726705,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0
Wisconsin Dells,56,37746392,24,53,8,13,4,12,60,17,26,43,18,19,6,5,14,0
Ripon,60,37746392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville,33,37772621,20,54,6,13,4,20,50,0,0,31,14,34,17,6,0,0
St. Thomas More,50,37772621,14,0,5,16,0,0,25,0,0,0,0,0,0,0,0,0
Random Lake,60,37773460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shiocton,63,37773460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turtle Lake,53,37781845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clayton,41,37781845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenfield,56,36990944,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
Stevens Point,77,36990944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangor,46,37076826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shullsburg,47,37076826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mukwonago,33,37726734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shorewood,53,37726734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gillett,47,37769050,17,51,11,20,3,14,48,15,19,34,9,19,15,3,19,0
Lena,48,37769050,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0
Mauston,41,37773457,30,0,1,4,5,0,66,0,0,0,0,0,0,0,0,0
Kickapoo,66,37773457,15,69,6,13,3,13,41,7,22,29,5,0,6,4,8,0
Waukesha West,75,37773468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oostburg,59,37773468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Mills,55,37084702,20,68,7,12,3,19,50,9,27,36,10,16,2,3,0,0
Waupun,50,37084702,19,0,10,20,6,0,55,0,0,0,0,0,0,0,0,0
Elk Mound,64,36748679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Osseo-Fairchild,50,36748679,22,48,13,22,7,20,64,8,19,27,12,13,7,1,17,0
Kenosha St. Joseph,44,36749390,19,45,16,26,3,9,57,14,29,43,9,0,8,6,0,0
Kenosha Tremper,57,36749390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxemburg-Casco,33,36749741,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0
Ashwaubenon,74,36749741,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
Waterford,42,36752021,36,0,12,37,8,0,46,0,0,0,0,0,0,0,0,0
East Troy,46,36752021,17,0,5,11,3,0,42,0,0,0,0,0,0,0,0,0
Adams-Friendship,27,37726740,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
West Salem,65,37726740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richland Center,44,37726706,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0
DeForest,80,37726706,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
Cambridge,49,37773455,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
Fall River,32,37773455,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
St. Mary's Springs,51,37773462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiel,42,37773462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West De Pere,52,36832674,29,0,8,11,6,0,72,0,0,0,0,0,0,0,0,0
Hortonville,72,36832674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Prairie East,57,37773470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seymour,28,37773470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheboygan North,84,37154145,37,0,11,21,5,0,90,0,0,0,0,0,0,0,0,0
Menomonee Falls,90,37154145,32,0,17,30,3,0,84,0,0,0,0,0,0,0,0,0
Sheboygan Lutheran,63,37213850,19,35,16,27,5,13,69,10,18,28,16,18,11,4,11,0
Kewaskum,69,37213850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,31,37535483,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
Dodgeville,60,37535483,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
Lodi,58,37781834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wautoma,47,37781834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somerset,60,37781934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigo,47,37781934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cochrane-Fountain City,54,37071929,12,34,16,29,6,11,58,9,24,33,16,10,11,5,15,0
Stratford,58,37071929,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
Marshfield,39,36804138,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
Hudson,34,36804138,12,41,13,14,2,13,39,6,13,19,6,19,13,1,0,0
Hillsboro,54,36832810,20,55,5,10,5,17,50,10,27,37,18,5,13,2,11,0
McDonell Central,50,36832810,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0
Mount Horeb,35,37773471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waunakee,56,37773471,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
