Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Hartford,46,37370082,25,59,9,13,6,22,65,7,18,25,16,0,14,2,0,0
Pewaukee,65,37370082,18,45,5,5,5,17,46,6,24,30,10,25,8,3,0,0
Wabeno/Laona,49,37530732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merrill,43,37530732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McDonell Central,41,36832828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newman Catholic,42,36832828,16,56,4,8,3,21,41,14,17,31,14,14,12,2,19,0
Pius XI Catholic,65,37370071,15,0,8,14,3,0,41,0,0,0,0,0,0,0,0,0
Edgewood,41,37370071,25,0,8,12,7,0,65,0,0,0,0,0,0,0,0,0
Two Rivers,54,37530952,19,47,13,24,9,29,60,7,25,32,13,14,10,2,0,0
Denmark,60,37530952,13,26,11,17,5,18,54,0,0,36,14,17,9,0,0,18
Holy Family,64,37142786,30,69,9,13,5,20,74,13,18,31,13,5,13,2,0,0
Aquinas,74,37142786,0,0,5,0,7,0,64,11,21,32,8,0,2,4,0,0
Franklin,58,37009509,8,25,3,5,10,30,49,11,19,30,14,29,13,1,22,0
Kettle Moraine Lutheran,49,37009509,19,19,11,22,3,3,58,0,0,0,0,0,0,0,12,0
Catholic Memorial,65,37491251,14,58,17,23,4,19,49,16,25,41,7,26,9,3,16,0
Lake Country Lutheran,49,37491251,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0
Middleton,53,36750084,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0
DeForest,71,36750084,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0
Mosinee,35,36804135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hudson,57,36804135,12,49,8,10,3,13,35,5,14,19,3,23,16,0,13,0
Holmen,51,37361295,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
Rhinelander,37,37361295,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
Martin Luther,53,36885648,21,0,7,13,5,0,54,0,0,0,0,0,0,0,0,0
Laconia,54,36885648,19,62,6,9,9,30,53,11,23,34,11,17,8,5,14,0
Oostburg,61,37530082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mishicot,40,37530082,19,47,16,30,6,13,60,8,17,25,13,18,8,1,0,0
Cambridge,55,36747946,9,34,12,18,3,14,39,9,15,24,11,19,13,0,21,0
Black Hawk,39,36747946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cedarburg,53,37264465,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0
Waukesha West,73,37264465,21,72,5,7,6,26,53,6,16,22,5,9,13,1,22,0
Madison Memorial,49,37124586,26,0,13,0,9,0,74,0,0,0,0,0,0,0,0,0
St. Louis Park,74,37124586,19,0,4,0,7,0,49,0,0,0,0,0,0,0,0,0
Milwaukee King,48,37510503,32,68,18,19,6,17,88,12,30,42,17,23,15,2,17,0
Wisconsin Lutheran,88,37510503,17,0,13,25,1,0,48,0,0,0,0,0,0,0,0,0
Appleton West,83,36747341,21,52,14,25,6,15,62,8,18,26,11,15,5,1,13,0
Manitowoc Lincoln,62,36747341,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0
Germantown,85,36837239,19,0,13,23,6,0,57,0,0,0,0,0,0,0,0,0
Watertown,57,36837239,32,68,6,15,15,36,85,14,21,35,25,20,22,5,0,0
Whitnall,71,37154123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Menomonee Falls,76,37154123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.C. Everest,35,37531596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crandon,50,37531596,13,34,3,4,6,21,35,5,17,22,12,21,3,2,0,0
Stevens Point,37,37370088,19,54,4,8,6,21,48,11,26,37,15,0,9,5,0,0
New Berlin West,48,37370088,13,0,8,15,3,0,37,0,0,0,0,0,0,0,0,0
Milwaukee Academy of Science,50,37510085,15,63,18,24,2,24,50,0,0,55,0,0,4,0,0,0
Brookfield Central,61,37510085,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
Clintonville,38,36748142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawano,59,36748142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Appleton East,65,37370089,29,0,9,12,8,0,75,0,0,0,0,0,0,0,0,0
Homestead,75,37370089,23,0,10,16,9,0,65,0,0,0,0,0,0,0,0,0
Fond du Lac,71,36748801,16,32,3,9,2,14,41,4,17,21,10,21,7,2,10,0
Bay Port,41,36748801,30,57,4,5,7,19,71,5,18,23,20,17,17,0,11,0
Reedsburg,48,36751111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomah,37,36751111,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
Divine Savior Holy Angels,41,37370094,30,0,8,10,7,0,75,0,0,24,21,0,16,0,0,0
Arrowhead,75,37370094,14,0,9,21,3,0,42,0,0,0,0,0,0,0,0,0
Deerfield,35,36748340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall,34,36748340,15,37,2,9,3,10,35,7,21,28,11,23,3,8,17,0
Evansville,39,36748727,25,40,12,19,6,8,70,9,23,32,16,16,9,4,14,0
New Glarus,71,36748727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookfield East,50,37370080,21,40,12,17,10,19,64,6,22,28,14,14,17,4,14,0
Neenah,64,37370080,20,0,7,15,3,0,50,0,0,0,0,0,0,0,0,0
Greenfield,44,37088955,14,38,15,25,3,13,52,10,15,25,5,17,9,2,21,0
Dominican,52,37088955,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
