Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Lac Courte Oreilles,29,36747898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,41,36747971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unity,44,36747971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colby,40,36748166,11,40,17,20,3,12,48,17,18,35,10,20,11,4,11,0
Stratford,48,36748166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coleman,71,36748174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oneida Nation,41,36748174,0,0,10,21,0,0,73,0,0,0,0,0,0,0,0,0
Deerfield,48,36748344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Watertown Luther Prep,36,36748344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drummond,49,36748489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hurley,57,36748489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eau Claire Memorial,59,36748604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stevens Point,55,36748604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgar,48,36748622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loyal,37,36748622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kettle Moraine Lutheran,53,36749422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berlin,44,36749422,9,34,10,14,9,27,55,12,18,30,13,11,14,2,16,0
Melrose-Mindoro,58,36749991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cashton,61,36749991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pittsville,27,36750806,0,0,0,0,0,0,45,0,0,22,12,0,0,0,0,0
Pacelli,45,36750806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royall,60,36751296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weston,27,36751296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawano,70,36751380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigo,71,36751380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suring,36,36751790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lena,42,36751790,13,44,7,12,3,15,36,10,25,35,11,0,9,2,0,0
Wausau West,78,36752149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakeland,71,36752149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wonewoc-Center,54,36752572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Crawford,36,36752572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marathon,55,37724487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newman Catholic,50,37724487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Bay NEW Lutheran/Providence Academy,59,36748992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algoma,54,36748992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kewaunee,56,36749445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gibraltar,34,36749445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peshtigo,40,36750771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Door,39,36750771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Potosi/Cassville,30,37552852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
River Ridge/Scales Mound (IL),50,37552852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
