Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Rib Lake,34,36751163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abbotsford,55,36751163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Excellence Charter School,36,37689337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Bay View,43,37689337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Messmer,18,37729469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Living Word Lutheran,57,37729469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clayton,25,36748105,27,44,11,15,4,11,77,10,18,28,15,20,20,4,12,0
Prairie Farm,77,36748105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Auburn,40,36750318,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
Cornell,30,36750318,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
Siren,41,36751503,0,0,0,0,0,0,48,6,22,28,13,0,10,0,0,0
Grantsburg,48,36751503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unity,47,36751938,11,34,6,11,3,7,30,6,20,26,7,31,4,0,20,0
Webster,30,36751938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion,14,36749869,29,74,10,21,10,30,78,28,19,47,18,17,30,0,7,0
Menominee Indian,78,36749869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reedsville,58,37628862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Bay NEW Lutheran/Providence Academy,49,37628862,12,42,25,30,3,11,58,13,16,29,8,18,10,3,19,0
Dodgeland,44,37681703,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
Valley Christian,32,37681703,16,50,6,14,2,12,44,20,29,49,9,16,8,1,0,0
Weyauwega-Fremont,46,36752361,8,27,10,19,0,0,26,5,10,15,2,26,3,3,19,0
Tri-County,26,36752361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wittenberg-Birnamwood,71,36752555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northland Pines,19,36752555,24,52,19,28,4,16,71,14,17,31,12,4,25,6,9,0
Baldwin-Woodville,45,36747473,8,18,11,18,8,19,51,4,20,24,11,14,8,0,0,0
Osceola,51,36747473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Foot,37,36747594,20,55,10,21,1,16,51,11,18,29,10,0,17,3,0,0
Clinton,51,36747594,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
Brookfield East,48,36747758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Allis Hale,26,36747758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catholic Memorial,50,36748010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mukwonago,36,36748010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cedarburg,81,36748032,0,0,8,13,3,0,35,15,16,31,0,0,0,0,0,0
Nicolet,35,36748032,34,67,4,5,9,27,81,16,19,35,19,11,16,1,12,0
Clintonville,36,36748141,20,65,5,8,9,27,54,13,17,30,14,17,14,2,21,0
Oconto Falls,54,36748141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
