Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Homestead,69,36749182,19,0,7,11,4,0,49,5,13,18,7,0,8,0,0,0
Whitefish Bay,49,36749182,27,0,11,16,4,0,69,0,0,0,0,0,0,0,0,0
Muskego,40,36750258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catholic Memorial,57,36750258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stratford,43,36751747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prentice,29,36751747,15,47,7,17,2,17,43,22,13,35,10,11,16,3,12,0
Milwaukee School of Languages,45,37335245,33,75,11,18,6,29,83,19,22,41,18,8,15,2,0,0
Milwaukee Academy of Science,83,37335245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Carmen Northwest,28,37553938,30,0,1,8,1,0,62,0,0,0,0,0,0,0,0,0
Milwaukee Washington/Collegiate Academy,62,37553938,13,0,1,10,1,0,28,0,0,0,0,0,0,0,0,0
Butternut,31,36747890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornell,49,36747890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shell Lake,63,36751448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birchwood,30,36751448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chesterton Academy,33,37359858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington County Home School,52,37359858,10,0,4,6,3,0,33,5,15,18,0,21,13,2,19,0
Heritage Christian,29,36749128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University School,63,36749128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weston,34,36752332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seneca,47,36752332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lac Courte Oreilles,16,36749544,30,56,4,6,5,16,79,16,16,32,13,0,29,1,0,0
South Shore,79,36749544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Badger,75,36747467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilmot,55,36747467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookfield Central,59,36747731,28,74,16,27,10,27,82,25,25,50,19,16,12,0,22,0
Sussex Hamilton,82,36747731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brown Deer,49,36747827,21,0,19,30,4,0,73,0,0,0,0,0,0,0,0,0
Whitnall,73,36747827,17,62,13,27,2,18,49,18,26,44,5,20,13,1,19,0
Catholic Central,36,36748003,19,0,5,10,5,0,48,0,0,0,0,0,0,0,0,0
Shoreland Lutheran,48,36748003,14,0,3,9,5,0,36,0,0,0,0,0,0,0,0,0
Chetek-Weyerhaeuser,31,36748064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barron,52,36748064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Divine Savior Holy Angels,41,36748385,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0
Brookfield East,65,36748385,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
Franklin,84,36748839,18,0,4,13,4,0,44,0,0,0,0,0,0,0,0,0
Racine Case,44,36748839,25,0,23,31,11,0,84,0,0,0,0,0,0,0,10,0
Green Bay East,25,36748990,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0
West De Pere,90,36748990,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
Green Bay Southwest,58,36749022,15,49,13,26,2,8,49,12,20,32,6,17,10,2,19,0
Green Bay Preble,49,36749022,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0
Greendale,45,36749052,11,0,5,11,4,0,31,0,0,0,0,0,0,0,0,0
New Berlin West,60,36749052,15,0,8,14,7,0,45,0,0,0,0,0,0,0,0,0
Kenosha Bradford,42,36749363,19,0,8,10,5,0,51,0,0,0,0,0,0,0,0,0
Oak Creek,51,36749363,16,0,8,17,1,0,42,0,0,0,0,0,0,0,0,0
Kettle Moraine Lutheran,68,36749423,18,40,7,10,6,22,51,7,10,17,0,7,2,0,12,0
Fox Valley Lutheran,51,36749423,11,26,10,10,12,28,68,9,19,28,6,14,11,0,15,0
Ladysmith,29,36749567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northwestern,40,36749567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marinette,61,36749864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waupaca,38,36749864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Necedah,21,36750269,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
Cashton,57,36750269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Berlin Eisenhower,31,36750331,14,42,5,6,6,26,40,16,14,21,10,0,11,2,0,0
Pewaukee,39,36750331,9,0,8,12,5,0,31,0,0,0,0,0,0,0,0,0
New Holstein,81,36750369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two Rivers,52,36750369,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0
New Lisbon,46,36750372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookwood,44,36750372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Racine Horlick,20,36750992,25,47,12,123,6,14,75,11,18,29,8,0,20,3,0,0
Kenosha Tremper,75,36750992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roncalli,44,36751272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valders,70,36751272,13,47,13,28,5,11,44,15,24,39,6,20,10,0,22,0
Royall,57,36751290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsboro,52,36751290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheboygan North,57,36751426,12,31,11,14,7,21,56,12,27,39,11,24,3,6,19,0
Bay Port,56,36751426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Milwaukee,32,36751555,24,0,8,27,4,0,60,0,0,0,0,0,0,0,0,0
Shorewood,60,36751555,11,0,10,16,0,0,32,0,0,0,0,0,0,0,0,0
Viroqua,25,36751987,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
Gale-Ettrick-Trempealeau,41,36751987,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
Waukesha North,47,36752072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mukwonago,43,36752072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Allis Central,17,36752244,36,86,3,10,6,25,81,22,18,40,20,10,30,1,3,0
Wisconsin Lutheran,81,36752244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Allis Hale,42,36752248,27,66,6,11,12,33,72,14,15,29,20,8,15,10,0,0
Germantown,72,36752248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bend East,60,36752262,20,0,4,13,5,0,49,0,0,0,0,0,0,0,0,0
Port Washington,49,36752262,19,0,17,30,5,0,60,0,0,0,0,0,0,0,0,0
West Salem,59,36752297,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
Luther,33,36752297,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
Westosha Central,29,36752344,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0
Union Grove,71,36752344,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
Xavier,57,36752597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seymour,33,36752597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abundant Life/Saint Ambrose,54,36747205,22,65,3,11,8,23,57,11,15,26,12,19,29,2,0,0
Palmyra-Eagle,57,36747205,13,51,4,7,8,17,54,12,23,35,13,26,13,10,11,0
Alma Center Lincoln,45,36747249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alma/Pepin,38,36747249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amery,56,36747278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grantsburg,34,36747278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assumption,77,36747414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phillips,66,36747414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beloit Memorial,43,36747577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Prairie East,82,36747577,9,32,10,20,5,26,43,12,15,27,5,0,9,4,22,0
Blair-Taylor,66,36747635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eleva-Strum,22,36747635,20,42,11,20,5,20,66,14,17,31,14,9,21,9,20,0
Bonduel,58,36747659,7,52,3,6,2,27,19,11,22,33,1,21,8,2,15,0
Menominee Indian,19,36747659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bowler,46,36747676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion,16,36747676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
