Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Watertown Luther Prep,44,36752063,29,62,9,13,6,18,73,18,21,39,12,8,16,1,16,0
Waupun,73,36752063,13,40,16,23,4,13,46,12,19,31,9,19,8,0,15,0
Edgewood,49,36748649,11,36,6,15,1,8,29,6,22,28,9,31,10,1,20,0
Sussex Hamilton,29,36748649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Lutheran,63,37852311,25,49,12,17,8,19,70,0,0,0,0,0,0,0,0,0
Brookfield Academy,70,37852311,22,0,7,14,12,0,63,0,0,36,14,9,9,2,17,0
Milwaukee Hamilton/Audubon,0,37348376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Academy of Science,2,37348376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University School,54,36751949,24,52,4,11,7,21,59,12,21,33,17,17,12,1,15,0
Lake Country Lutheran,59,36751949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodman/Pembine,30,36748951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gibraltar,61,36748951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omro,50,36750583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Markesan,30,36750583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chippewa Falls,38,36748092,29,59,12,19,2,12,72,13,21,34,15,22,24,1,12,0
New Richmond,72,36748092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Prairie School,58,36751820,26,0,14,23,6,0,72,0,0,0,0,0,0,0,0,0
Union Grove,72,36751820,18,0,17,21,5,0,58,0,0,0,0,0,0,0,0,0
Whitefish Bay,68,36752375,22,57,9,14,7,20,60,12,18,30,11,12,7,0,15,0
Brown Deer,60,36752375,28,0,5,14,7,0,68,0,0,0,0,0,0,0,0,0
Germantown,68,36748880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arrowhead,81,36748880,24,72,14,24,6,27,68,11,26,37,12,11,10,8,0,0
Elcho,0,38114155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercer,2,38114155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton,42,37125040,27,57,11,14,10,25,75,14,20,34,21,18,15,7,11,0
Superior,75,37125040,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
Pecatonica,55,37532221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juda,33,37532221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eau Claire North,52,36748615,14,53,25,39,5,21,58,11,33,44,10,0,9,2,0,0
River Falls,58,36748615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algoma,52,36747234,14,28,10,16,8,19,62,4,24,28,17,16,6,2,11,0
Kewaunee,62,36747234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
River Valley,57,38114917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parkview,42,38114917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
