Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Faith Christian,66,36748739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Joan Antida//Tenor/Veritas,30,36748739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Bradley Tech/Arts,39,37945203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cristo Rey Jesuit,55,37945203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,57,36749634,20,49,16,25,6,16,62,14,27,41,14,25,11,15,10,0
Dodgeville,62,36749634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Racine Case,63,36750982,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
Racine Park,45,36750982,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0
Cedarburg,67,36748033,17,0,6,12,10,0,50,0,0,0,0,0,0,0,0,0
Port Washington,50,36748033,21,46,17,26,8,17,67,10,23,33,11,16,10,2,12,0
New Berlin West,73,36750345,12,56,7,11,4,23,35,11,16,26,2,13,3,0,11,0
West Allis Central,35,36750345,32,77,6,11,3,20,73,25,32,57,15,0,6,1,0,0
Saint Francis,65,36751668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Carmen Northwest,29,36751668,29,0,2,0,5,0,65,0,0,0,0,0,0,0,0,0
Auburndale,56,37943185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phillips,61,37943185,19,49,13,19,5,22,56,8,19,27,15,15,9,0,18,0
Bruce,6,36747848,43,73,4,9,8,12,97,25,11,36,20,7,38,1,8,0
Prairie Farm,97,36747848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chetek-Weyerhaeuser,34,36748073,24,54,8,13,5,16,71,24,18,42,13,6,11,6,8,0
St. Croix Falls,71,36748073,13,43,4,10,4,13,34,11,17,28,8,22,5,3,11,0
Lake Holcombe,66,36749583,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
Birchwood,35,36749583,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
Luck,32,36749728,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
Webster,49,36749728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercer,32,36750060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washburn,44,36750060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Auburn,36,36750317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clayton,33,36750317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northwood,20,36750502,2,3,4,6,10,20,63,0,0,0,0,0,0,0,0,0
Grantsburg,63,36750502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turtle Lake,54,36751909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unity,52,36751909,20,43,10,17,4,13,54,5,13,18,13,28,18,0,23,1
Appleton West,41,36747335,20,48,10,15,6,17,56,7,23,30,12,17,12,1,0,0
Appleton North,56,36747335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seneca,22,36751353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wauzeka-Steuben,62,36751353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Lake School/Trinity Academy,42,37889314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Augustine Prep,53,37889314,10,0,7,10,6,0,45,5,32,37,9,0,6,0,22,0
Ewen-Trout Creek (MI),60,38031342,20,72,13,22,3,24,56,21,29,50,14,0,7,0,0,0
Hurley,56,38031342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elk Mound,45,36748682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Croix Central,35,36748682,17,49,8,14,3,10,45,8,12,20,8,5,14,2,11,0
Arrowhead,75,36747379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oconomowoc,49,36747379,31,79,11,16,2,17,75,21,23,44,19,0,18,1,0,0
Badger,45,36747457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delavan-Darien,50,36747457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,41,36748375,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
Luxemburg-Casco,44,36748375,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
Divine Savior Holy Angels,49,36748388,19,47,21,32,3,23,62,13,18,31,14,9,10,2,0,0
Germantown,62,36748388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freedom,75,36748862,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
Little Chute,9,36748862,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
Greendale,34,36749051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Berlin Eisenhower,73,36749051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Menominee Indian,68,36750019,26,59,16,31,1,8,69,15,17,32,13,12,12,3,0,0
