Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
East Dubuque,35,37552845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Potosi/Cassville,50,37552845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Williams Bay,59,36752438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juda,16,36752438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deerfield,79,37716017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayland Academy,50,37716017,31,64,9,15,8,19,79,16,20,36,18,16,8,1,21,4
DeForest,61,36748354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Onalaska,48,36748354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baldwin-Woodville,39,36747477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somerset,44,36747477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Hawk,26,36747617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie du Chien,68,36747617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waunakee,74,36752109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middleton,35,36752109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elkhorn,50,36748701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monroe,29,36748701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kickapoo,51,36749462,21,54,9,19,3,13,54,12,15,27,13,20,8,1,18,0
Shullsburg,54,36749462,21,47,6,15,3,13,51,11,24,35,11,0,8,2,19,0
Oregon,56,36750623,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
McFarland,66,36750623,19,54,11,15,7,20,56,9,16,25,11,19,8,2,21,0
St. Croix Central,41,36751304,26,63,3,5,6,19,61,15,16,31,12,11,10,2,0,0
Marshfield,61,36751304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee King,49,37718981,9,35,15,22,1,18,34,3,24,27,5,27,7,0,16,0
Plymouth,34,37718981,16,0,11,0,2,0,49,5,12,17,4,0,11,6,0,0
McDonell Central,54,36749949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Osseo-Fairchild,48,36749949,17,43,17,26,3,10,54,9,20,29,15,11,19,5,17,0
Green Bay Preble,43,37127346,26,65,8,12,7,25,67,13,18,31,16,24,18,2,20,0
Cedarburg,67,37127346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peshtigo,65,36750769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oconto Falls,43,36750769,19,41,23,34,4,8,65,9,19,28,5,20,12,5,0,0
Sheboygan North,89,36751435,19,47,13,17,6,21,57,5,20,25,10,29,7,4,20,0
Sheboygan South,57,36751435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fox Valley Lutheran,67,36748832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xavier,38,36748832,26,49,8,10,7,17,67,7,27,34,14,19,9,3,0,0
Gilmanton,9,36748926,0,0,0,0,0,0,63,18,10,28,18,0,27,2,0,0
Alma Center Lincoln,63,36748926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kewaskum,68,36749439,10,37,5,17,2,10,27,4,17,21,2,26,5,1,21,0
Ozaukee,27,36749439,19,31,9,24,7,21,68,12,22,34,18,11,17,0,17,0
Sheboygan Falls,44,36751408,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
Lomira,39,36751408,17,50,8,11,2,16,44,8,30,38,10,15,4,6,10,0
Superior,63,36751782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northwestern,51,36751782,23,55,8,11,9,19,63,10,14,24,20,9,14,1,13,0
