Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Cristo Rey Jesuit,20,37296227,4,0,0,2,4,0,12,0,0,33,4,0,11,0,16,0
Saint Anthony,12,37296227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Francis,56,36751669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee South,37,36751669,25,67,3,9,3,12,56,20,23,42,15,0,8,3,0,0
Milwaukee Bay View,31,37689053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Augustine Prep,40,37689053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornell,42,36748219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clayton,57,36748219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Farm,82,36750923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birchwood,14,36750923,30,57,7,14,5,16,82,25,13,38,18,6,31,1,6,0
Shawano,62,36751387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhinelander,54,36751387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spencer,26,37666967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newman Catholic,42,37666967,9,25,8,15,0,1,26,6,24,30,4,28,6,2,0,0
Central Wisconsin Christian,59,36748048,18,0,3,4,5,0,54,0,0,0,0,0,0,0,0,0
Wayland Academy,54,36748048,18,48,13,22,10,26,59,11,24,35,11,0,9,5,0,0
Alma/Pepin,29,36750760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Croix Central,55,36750760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merrill,67,36750065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northland Pines,40,36750065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Badger,41,36747464,28,73,9,16,9,23,74,24,23,47,13,14,16,10,12,0
Union Grove,74,36747464,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
Bangor,44,36747486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsboro,66,36747486,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
Bay Port,45,36747517,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
De Pere,30,36747517,10,29,10,17,5,17,45,5,20,25,6,14,11,2,13,0
