Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Grafton,48,36748959,20,57,7,13,6,23,53,7,15,22,14,7,14,1,12,0
Cedarburg,53,36748959,17,47,10,14,4,20,48,11,27,38,13,16,5,8,16,0
Maranatha Baptist,2,37863843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milw. Academy of Excellence,0,37863843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clear Lake,45,36748117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siren,50,36748117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grantsburg,72,36748973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luck,23,36748973,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0
Webster,46,36752234,24,55,15,24,10,27,71,18,18,36,20,15,13,0,12,0
Turtle Lake,71,36752234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cumberland,39,36748280,19,47,14,21,2,12,54,12,22,34,9,22,6,0,16,0
Chetek-Weyerhaeuser,54,36748280,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
New Berlin West,28,36750338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Berlin Eisenhower,39,36750338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Augustine Prep,47,36751647,25,76,4,14,5,19,59,23,32,55,17,0,9,7,0,0
Saint Francis,59,36751647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tigerton,25,36751851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodman/Pembine,31,36751851,11,0,2,8,1,0,25,0,0,0,0,0,0,0,0,0
Tri-County,16,36751884,0,0,0,0,0,0,44,0,0,21,12,0,0,0,0,0
Pacelli,44,36751884,6,30,4,8,0,9,16,11,21,32,2,35,8,4,15,0
Kickapoo,60,37960735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Farge/Youth Initiative,36,37960735,18,0,18,22,6,0,60,0,0,0,0,0,0,0,0,0
Rio,39,36751201,27,64,5,6,8,25,67,9,18,27,20,10,5,4,9,0
Randolph,67,36751201,15,53,10,15,3,14,39,10,25,35,11,17,4,4,2,0
Brillion,51,36747702,17,58,7,14,2,13,43,15,12,27,5,6,10,0,15,0
Sheboygan Falls,43,36747702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookfield Central,46,36747730,23,0,15,18,5,0,66,0,0,0,0,0,0,0,0,0
Menomonee Falls,66,36747730,13,0,15,26,4,0,45,0,0,0,0,0,0,0,0,0
Catholic Central,30,36747996,23,0,6,14,3,0,55,0,0,0,0,0,0,0,0,0
Kenosha St. Joseph,59,36747996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton,61,36748127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evansville,65,36748127,20,57,13,26,8,30,61,8,23,31,20,0,9,1,0,0
Elkhart Lake-Glenbeulah,64,36748685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hilbert,48,36748685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Bay Preble,25,36749013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Notre Dame,81,36749013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greendale,61,36749049,18,44,15,19,9,23,60,5,19,24,9,14,7,0,13,0
Brown Deer,60,36749049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenfield,54,36749067,18,0,11,21,3,0,50,0,0,0,0,0,0,0,0,0
Shorewood,50,36749067,19,0,10,17,6,0,54,0,0,0,0,0,0,0,0,0
Hartford,80,36749099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolet,45,36749099,33,0,10,15,4,0,80,0,0,0,0,0,0,0,0,0
McFarland,63,36749954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brodhead,41,36749954,24,68,4,7,11,34,63,12,25,37,18,19,18,5,0,0
Milwaukee King,51,36750118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arrowhead,79,36750118,16,0,10,0,3,0,53,15,16,31,7,0,4,3,0,0
Mukwonago,43,36750253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waukesha North,30,36750253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulaski,41,36750964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Bay Southwest,54,36750964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Prairie School,74,36751818,20,0,6,12,3,0,49,0,0,0,0,0,0,0,0,0
St. Thomas More,56,36751818,32,0,4,13,6,0,74,0,0,0,0,0,0,0,0,0
Turner,50,36751899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whitewater,33,36751899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two Rivers,44,36751912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chilton,38,36751912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waukesha West,70,36752100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oconomowoc,40,36752100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bend West,46,36752280,25,0,6,12,10,0,66,0,0,0,0,0,0,0,0,0
Whitefish Bay,66,36752280,16,0,9,12,5,0,46,0,0,0,0,0,0,0,0,0
Westfield,80,36752318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nekoosa,2,36752318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Obama SCTE,0,37553550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Madison,2,37553550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee South,39,37553583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee North,44,37553583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigo,61,36747304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medford,32,36747304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berlin,28,36747591,23,49,2,6,0,4,48,6,19,25,8,17,13,4,16,0
Winneconne,48,36747591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birchwood,9,36747611,40,78,7,11,11,29,97,16,11,27,24,5,29,2,9,0
Prairie Farm,97,36747611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookwood,61,36747774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De Soto,25,36747774,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
Cedar Grove-Belgium,55,36748021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oostburg,78,36748021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colby,58,36748161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenwood,36,36748161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colfax,60,36748183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boyceville,17,36748183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbus Catholic,36,36748214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rib Lake,17,36748214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deerfield,46,36748345,9,37,5,10,3,13,26,4,28,32,5,35,10,4,16,0
Williams Bay,26,36748345,17,68,19,26,10,22,46,22,18,40,14,17,24,3,0,33
Elk Mound,42,36748676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durand-Arkansaw,32,36748676,13,36,11,22,5,13,42,11,11,22,10,9,10,0,12,0
Frederic,30,36748849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northwood,36,36748849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glenwood City,39,36748946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spring Valley,65,36748946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gresham Community,50,36749086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion,24,36749086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holmen,24,36749158,26,59,8,13,6,24,66,6,16,21,16,9,24,3,0,0
Aquinas,66,36749158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iola-Scandinavia,38,36749270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wittenberg-Birnamwood,53,36749270,12,49,14,22,0,7,38,14,19,33,5,12,5,2,0,0
Johnson Creek,38,36749337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parkview,31,36749337,12,38,10,16,4,18,38,4,10,14,9,10,5,0,16,0
Melrose-Mindoro,44,36749993,14,35,20,26,4,13,60,18,21,39,12,18,9,8,14,0
Eau Claire Immanuel Lutheran,60,36749993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neillsville,52,36750298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loyal,24,36750298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Osseo-Fairchild,62,36750674,25,49,12,19,6,13,68,13,24,37,20,15,13,1,18,0
McDonell Central,68,36750674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plum City/Elmwood,37,36750843,12,55,7,15,0,19,31,11,13,24,8,16,17,2,15,15
Mondovi,31,36750843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reedsville,38,36751127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mishicot,53,36751127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Regis,44,36751142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fall Creek,51,36751142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
River Falls,54,36751217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eau Claire Memorial,65,36751217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosholt,48,36751273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Almond-Bancroft,51,36751273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thorp,56,36751827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cadott,79,36751827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wausau West,44,36752152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stevens Point,51,36752152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wausaukee,35,36752160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gillett,53,36752160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayland Academy,46,36752214,18,48,2,11,3,15,47,11,16,27,13,25,11,2,0,0
Dodgeland,47,36752214,18,50,7,10,3,15,46,8,29,37,10,28,13,6,19,0
Wild Rose,82,36752428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port Edwards,28,36752428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algoma,48,36747235,0,0,9,14,0,0,62,0,0,0,0,0,0,0,0,0
Oconto,62,36747235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Appleton North,58,36747329,18,47,20,30,11,27,67,16,19,35,15,12,3,3,16,0
Neenah,67,36747329,19,45,14,20,6,13,58,8,19,27,12,11,6,2,0,0
Cambridge,48,36747953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Glarus,67,36747953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbus,50,36748196,19,46,9,12,4,14,51,9,25,34,11,0,4,4,0,0
Lakeside Lutheran,51,36748196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lodi,48,36749680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poynette,52,36749680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oshkosh West,39,36750661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaukauna,46,36750661,13,46,11,15,2,16,39,6,19,25,9,16,10,1,0,0
River Valley,64,36751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richland Center,60,36751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Watertown Luther Prep,31,36752056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
