Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Cristo Rey Jesuit,35,36748244,17,0,0,0,3,0,43,13,26,39,7,0,15,0,13,0
University Lake School/Trinity Academy,43,36748244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Webster,39,37626025,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0
Mellen,54,37626025,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
La Crosse Central,60,36749504,17,49,9,17,6,14,49,9,18,27,9,0,2,4,0,0
La Crosse Logan,49,36749504,16,44,27,31,1,8,60,8,23,31,5,4,10,4,0,0
Luck,41,36749724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shell Lake,48,36749724,17,55,5,9,2,16,41,15,23,38,7,20,9,1,16,0
Chesterton Academy,38,37463690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salam,69,37463690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adams-Friendship,26,36747218,20,43,11,16,8,17,59,0,0,31,18,0,9,1,0,0
Westfield,59,36747218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cashton,36,36747983,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
Bangor,43,36747983,14,25,5,12,1,6,36,1,15,16,9,15,8,3,0,0
Ellsworth,49,36748715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Osceola,57,36748715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Lutheran,50,36750134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whitnall,74,36750134,20,0,5,11,5,0,50,0,0,39,9,17,11,4,16,0
Necedah,56,36750275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Lisbon,54,36750275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oconomowoc,65,36750545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catholic Memorial,62,36750545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wautoma,46,36752170,11,48,10,18,5,18,43,17,20,37,9,0,10,6,18,0
Mauston,43,36752170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whitehall,42,36752395,33,69,10,26,8,18,84,17,25,42,22,23,18,0,15,15
Mondovi,84,36752395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milw. Pulaski/Carmen South/Carmen Southeast/Juneau,2,37553607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Obama SCTE,0,37553607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Riverside,41,37553880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Washington/Collegiate Academy,53,37553880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abbotsford,41,36747186,9,39,13,20,4,10,43,3,14,16,8,20,17,1,0,0
Assumption,43,36747186,17,39,4,6,1,3,41,9,24,33,15,0,7,0,0,0
Campbellsport,41,36747974,13,58,15,28,4,20,48,22,18,40,8,10,11,3,0,0
Lomira,45,36747974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cedar Grove-Belgium,57,36748026,31,63,3,5,5,21,70,12,26,38,21,17,8,4,18,0
Sheboygan Lutheran,70,36748026,20,53,15,23,2,17,57,9,17,26,15,16,12,1,11,0
Elkhart Lake-Glenbeulah,49,36748692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reedsville,65,36748692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hilbert,33,36749136,21,65,6,14,5,20,53,25,12,37,14,4,11,1,0,0
Howards Grove,53,36749136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omro,46,36750588,22,52,13,15,1,10,58,6,23,29,13,5,10,1,10,0
Winnebago Lutheran,58,36750588,19,56,3,8,5,18,46,16,25,41,12,16,2,1,0,0
Oostburg,89,36750613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kohler,49,36750613,35,73,6,11,13,30,89,21,16,37,26,16,22,2,0,0
Phillips,64,36750794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marathon,45,36750794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prentice,39,36750943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newman Catholic,78,36750943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
River Falls,72,36751225,0,0,0,0,0,0,61,0,0,0,0,0,0,0,19,0
Rice Lake,61,36751225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Shore,38,36751562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drummond,57,36751562,6,19,8,10,6,16,38,4,10,14,7,0,10,1,0,0
Tomah,58,36751870,15,49,13,21,3,15,46,11,22,33,9,24,10,2,22,0
Sparta,46,36751870,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
D.C. Everest,28,36748291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oshkosh West,63,36748291,10,34,5,6,3,14,28,4,21,25,8,25,3,8,0,0
Kimberly,62,36749484,17,49,9,15,7,20,50,7,11,18,11,9,7,3,13,0
Kaukauna,50,36749484,19,37,15,17,9,17,62,5,23,28,14,16,5,1,15,0
