Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Milwaukee Vincent,8,37553519,17,0,5,13,0,0,39,0,0,0,0,0,0,0,0,0
Milwaukee Madison,39,37553519,3,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0
Milwaukee Hamilton/Audubon,26,37573450,17,0,7,22,6,0,47,0,0,0,0,0,0,0,0,0
Milwaukee South,43,37573450,10,36,6,6,1,13,26,1,16,17,0,0,0,3,20,0
Clintonville,22,36748140,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0
Menasha,56,36748140,8,31,5,6,1,5,22,3,20,23,5,27,3,4,15,0
Holmen,54,36749170,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
West Salem,63,36749170,17,39,17,22,3,8,54,8,19,27,12,0,10,4,0,0
Kenosha Christian Life,34,36749376,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0
University School,79,36749376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tri-County,51,36751883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion,11,36751883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Joan Antida,30,37296208,14,0,3,13,0,0,31,0,0,35,7,0,11,0,22,0
Saint Anthony,31,37296208,12,0,3,24,2,0,30,0,0,0,0,0,0,0,0,0
St. Augustine Prep,70,37574422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salam,77,37574422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chesterton Academy,46,37359288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bader Hillel,9,37359288,20,0,1,0,1,0,46,13,8,21,6,8,20,0,0,0
Greenwood,36,36749076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gilman,60,36749076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Superior,75,37124871,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0
Rockford,14,37124871,27,61,14,20,7,25,75,14,21,35,19,6,20,1,6,0
Aquinas,73,36747353,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
Luther,36,36747353,31,69,1,1,10,29,73,10,16,26,16,9,14,0,0,0
Arrowhead,60,36747381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waukesha South,19,36747381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baraboo,69,36747501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wisconsin Dells,60,36747501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bay Port,65,36747528,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0
West De Pere,58,36747528,15,34,20,26,5,20,65,10,25,35,10,11,12,2,21,0
Brillion,58,36747698,20,47,8,15,8,17,56,8,19,27,16,13,6,3,0,0
New Holstein,56,36747698,22,54,4,4,10,27,58,8,18,26,16,11,5,4,13,0
Germantown,44,36748886,14,50,13,17,8,27,49,7,28,35,12,0,7,1,0,0
Pewaukee,49,36748886,15,68,7,10,7,36,44,22,22,44,9,16,11,12,0,0
Green Bay Southwest,59,36749027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seymour,33,36749027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenosha Tremper,49,36749410,15,0,8,14,2,0,39,0,0,0,0,0,0,0,0,0
Shoreland Lutheran,40,36749410,19,0,8,18,3,0,49,0,0,0,0,0,0,0,0,0
Kettle Moraine,84,36749415,5,0,5,9,3,0,18,0,0,0,0,0,0,0,0,0
Mukwonago,25,36749415,32,0,5,10,15,0,84,0,0,0,0,0,0,0,0,0
Kickapoo,49,36749465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wonewoc-Center,33,36749465,23,0,0,2,3,0,49,0,0,0,0,0,0,0,0,0
Milwaukee Reagan,39,36750140,27,74,6,7,6,18,66,0,0,35,15,22,12,4,0,0
St. Thomas More,66,36750140,14,65,8,21,3,21,39,13,14,27,5,16,11,3,9,0
Milwaukee Riverside,23,36750150,24,0,4,7,11,0,62,0,0,0,0,0,0,0,0,0
Whitefish Bay,63,36750150,7,0,4,10,0,0,23,0,0,0,0,0,0,0,0,0
Monroe,53,36750207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delavan-Darien,63,36750207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muskego,49,36750266,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0
Waukesha West,73,36750266,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
Oconto Falls,29,36750574,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
Luxemburg-Casco,43,36750574,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
Racine Park,48,36751027,25,49,17,34,5,29,72,0,0,40,9,8,31,4,0,0
Racine St. Catherine's,72,36751027,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
Shawano,41,36751381,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
Ashwaubenon,46,36751381,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
Sheboygan Falls,39,36751407,17,39,7,13,8,18,49,10,23,33,13,20,7,5,19,0
Kiel,49,36751407,14,43,9,17,2,8,39,8,14,22,9,14,10,0,15,0
Shorewood,80,36751492,13,0,11,20,1,0,38,0,0,0,0,0,0,0,0,0
Milwaukee School of Languages,38,36751492,34,0,10,25,2,0,80,0,0,0,0,0,0,0,0,0
Slinger,42,36751512,24,0,2,7,11,0,61,0,0,0,0,0,0,0,0,0
Brookfield East,61,36751512,14,42,12,16,4,10,44,13,28,41,2,29,3,2,8,0
Two Rivers,46,36751916,23,50,10,14,6,16,60,14,22,36,13,13,15,0,17,0
Roncalli,60,36751916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valders,54,36751955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
