Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Hudson,38,37124681,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0
St. Croix Lutheran,56,37124681,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
Columbus,44,36748195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Mills,53,36748195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lodi,55,36749682,19,59,5,12,1,16,44,21,19,40,7,20,14,5,21,0
Watertown Luther Prep,44,36749682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison Memorial,61,36749790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison East,69,36749790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portage,30,38158398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monroe,51,38158398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cadott,48,38163708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbus Catholic,34,38163708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evansville,59,36748725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,38,36748725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Janesville Parker,23,36749315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Prairie West,71,36749315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison West,34,36749804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Prairie East,58,36749804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sevastopol,49,36751360,5,31,7,8,4,13,21,5,13,18,4,14,2,5,0,0
Peshtigo,21,36751360,18,47,7,12,6,15,49,15,20,35,10,10,8,0,0,0
McDonell Central,34,38131468,13,31,15,18,5,16,46,1,20,21,4,14,6,0,13,0
Neillsville,46,38131468,11,42,5,6,7,20,34,8,23,31,10,13,5,0,21,0
