Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Kenosha Indian Trail,53,36749381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenosha Tremper,69,36749381,16,62,12,15,9,30,53,10,28,38,10,19,11,3,22,0
Goodman/Pembine,34,36748953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercer,53,36748953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maranatha Baptist,30,37863339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mountain Top Christian,71,37863339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Webster,35,36752228,9,42,7,13,4,25,29,7,12,19,8,23,15,0,9,0
Luck,29,36752228,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
Kenosha St. Joseph,55,36749397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University School,66,36749397,23,65,6,14,3,22,55,19,15,34,9,19,10,2,18,0
Lac Courte Oreilles,32,36749537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drummond,64,36749537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washburn,41,36752013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northwood,37,36752013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Salem,59,36752298,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
Tomah,32,36752298,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
St. Augustine Prep,56,37296314,7,0,1,10,0,0,15,0,0,26,5,0,7,1,8,0
Saint Anthony,15,37296314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birchwood,22,36747610,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0
New Auburn,70,36747610,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
Heritage Christian,69,36749126,6,32,5,10,3,15,26,17,36,53,6,0,7,1,9,0
Stockbridge,26,36749126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cristo Rey Jesuit,25,37994308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salam,62,37994308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookwood,55,36747768,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
Cashton,62,36747768,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0
Elkhorn,40,36748703,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0
Union Grove,77,36748703,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
Fort Atkinson,53,36748822,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
Whitewater,51,36748822,20,48,8,18,5,12,53,18,26,44,0,0,0,0,0,0
Freedom,100,36748867,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
Waupaca,31,36748867,34,52,19,28,13,17,100,9,20,29,26,10,24,4,14,0
Kenosha Bradford,80,36749364,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
Racine Case,28,36749364,55,74,18,29,12,30,80,20,26,46,7,10,17,9,6,0
Little Chute,29,36749654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,49,36749654,9,42,8,17,3,10,29,6,17,23,5,22,3,4,24,0
Luxemburg-Casco,38,36749753,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0
Wrightstown,64,36749753,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
Necedah,23,36750279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wonewoc-Center,55,36750279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New London,69,36750387,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
Green Bay East,18,36750387,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0
Northwestern,67,36750488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashland,38,36750488,26,69,5,6,10,31,67,19,17,36,16,11,13,4,9,0
Racine Horlick,24,36750993,29,68,10,12,14,36,82,18,16,35,27,4,13,5,9,0
Oak Creek,82,36750993,11,0,1,4,1,0,24,0,0,0,0,0,0,0,0,0
Seymour,13,36751373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Menasha,48,36751373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viroqua,48,36751982,20,72,9,19,9,35,58,18,26,44,11,8,15,1,0,0
Arcadia,58,36751982,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
West De Pere,57,36752289,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
Xavier,46,36752289,21,52,11,17,4,20,57,9,31,40,10,9,9,2,11,0
Wilmot,57,36752454,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
Westosha Central,51,36752454,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0
Milwaukee Bradley Tech/Arts,2,37553117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Marshall/Young Coggs,0,37553117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Hamilton/Audubon,19,37553830,19,71,10,18,4,16,52,20,17,37,9,22,30,4,8,0
Milwaukee Reagan,52,37553830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abbotsford,69,36747194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prentice,41,36747194,25,59,7,16,4,15,69,15,26,41,19,0,14,2,0,0
Assumption,46,36747409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgar,35,36747409,14,32,6,12,4,9,46,4,14,18,14,24,15,1,0,0
Auburndale,53,36747437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newman Catholic,45,36747437,23,53,4,9,3,13,53,10,22,32,15,14,12,0,17,0
Beaver Dam,42,36747545,15,0,15,19,3,0,48,0,0,0,0,0,0,0,0,0
Verona,48,36747545,16,0,4,10,6,0,42,0,0,0,0,0,0,0,0,0
Chetek-Weyerhaeuser,62,36748072,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0
Spring Valley,47,36748072,23,59,14,19,2,10,62,12,23,35,18,22,19,1,14,0
Gale-Ettrick-Trempealeau,33,36748873,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
Blair-Taylor,75,36748873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hayward,44,36749112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medford,36,36749112,12,33,17,25,3,7,44,8,22,30,4,22,11,1,12,0
Luther,38,36749732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cochrane-Fountain City,64,36749732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mellen,65,36749979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Butternut,54,36749979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mosinee,55,36750237,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0
Wisconsin Rapids,62,36750237,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0
Neillsville,53,36750296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gilman,30,36750296,19,0,5,6,10,0,53,0,0,0,0,0,0,0,10,0
North Fond du Lac,58,36750454,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
Campbellsport,36,36750454,13,35,17,24,5,24,58,10,22,32,8,10,20,5,0,0
Omro,40,36750581,18,48,9,17,6,24,51,11,15,26,10,10,8,3,0,0
Laconia,51,36750581,15,48,3,4,7,18,40,10,25,35,9,14,3,0,0,0
Prescott,45,36750958,20,43,4,9,1,8,47,7,23,30,13,14,7,5,11,0
St. Croix Falls,47,36750958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhinelander,62,36751162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wausau East,56,36751162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rib Lake,35,36751164,21,64,12,23,4,20,58,24,14,38,16,12,14,3,18,0
Athens,58,36751164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rice Lake,44,36751182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Menomonie,67,36751182,15,48,13,17,0,0,44,11,21,32,7,24,9,2,15,0
St. Thomas Aquinas,16,36751312,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0
Niagara,60,36751312,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
Spencer,41,36751616,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
Pittsville,48,36751616,0,0,7,18,0,0,41,0,0,0,0,0,0,0,0,0
Stratford,43,36751744,19,38,7,11,2,7,47,4,22,26,7,17,4,0,0,0
Marathon,47,36751744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suring,62,36751784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bowler,41,36751784,26,78,5,8,3,15,62,19,28,47,16,0,13,11,0,0
Coleman,55,36752156,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
Wausaukee,38,36752156,19,66,12,20,5,20,55,18,21,39,17,0,14,0,0,0
Winnebago Lutheran,65,36752459,19,53,2,7,5,13,45,10,22,32,11,15,5,3,0,0
Lomira,45,36752459,25,55,6,8,9,17,65,6,25,31,17,10,8,1,11,0
Florence,44,37330044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forest Park (MI),18,37330044,16,45,10,22,2,7,44,12,21,33,7,14,14,4,12,0
Wauzeka-Steuben,46,36752201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland,65,36752201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
