Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Waupun,62,38241933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookfield Academy,41,38241934,18,48,11,19,1,14,50,27,17,44,13,12,13,2,15,0
Dominican,50,38241934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brown Deer,67,38241936,35,84,12,18,11,34,93,25,32,57,23,7,10,4,0,0
Milwaukee Academy of Science,93,38241936,21,54,14,25,8,27,64,8,13,21,6,7,3,1,16,0
Shoreland Lutheran,51,38241937,30,0,4,7,2,0,66,0,0,0,0,0,0,0,0,0
Jefferson,66,38241937,18,0,11,13,4,0,51,0,0,0,0,0,0,0,0,0
Osseo-Fairchild,43,38241942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neillsville,59,38241942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durand-Arkansaw,44,38241944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fall Creek,47,38241944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auburndale,56,38241945,28,53,12,17,9,16,77,11,19,30,22,17,13,3,20,0
St. Mary Catholic,77,38241945,17,48,15,17,7,23,56,10,9,19,14,20,4,1,13,0
Mishicot,42,38241947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crandon,40,38241947,12,0,15,24,5,0,42,0,0,0,0,0,0,0,0,0
Bonduel,43,38241948,0,0,5,11,0,0,28,0,0,0,0,0,0,0,0,0
Coleman,28,38241948,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
Mineral Point,43,38241961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Glarus,63,38241961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darlington,41,38241963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba City,46,38241963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheboygan Lutheran,29,38241965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laconia,54,38241965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winnebago Lutheran,65,38241966,25,55,6,8,6,13,62,11,19,30,12,13,5,1,16,0
Randolph,62,38241966,22,52,14,21,7,17,65,8,21,29,15,11,10,0,10,0
Iola-Scandinavia,55,38241979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assumption,67,38241979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Athens,47,38241980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgar,56,38241980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niagara,45,38241981,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
Wabeno/Laona,49,38241981,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
Lena,19,38241982,23,50,3,7,7,19,56,10,15,25,9,5,12,3,0,0
Sevastopol,56,38241982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royall,37,38241986,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0
Blair-Taylor,69,38241986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alma Center Lincoln,56,38241988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsboro,70,38241988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ithaca,37,38241990,23,0,8,19,5,0,59,0,0,0,0,0,0,0,0,0
Kickapoo,59,38241990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheboygan Christian,38,38241997,23,48,9,14,4,14,67,11,25,36,8,8,8,2,9,0
Oakfield,65,38241997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
