Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Kenosha Tremper,48,36749401,22,53,5,7,2,10,51,13,27,40,6,16,12,7,12,0
Kenosha Bradford,51,36749401,19,52,5,8,5,17,48,6,13,19,4,0,11,6,0,0
University Lake School/Trinity Academy,34,37420668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cristo Rey Jesuit,15,37420668,18,0,2,2,0,0,34,21,24,45,2,0,19,1,6,0
Racine Case,58,36750979,16,0,6,24,5,0,43,0,0,0,0,0,0,0,0,0
Racine Horlick,45,36750979,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
South Milwaukee,21,36751556,25,69,4,8,8,33,62,19,14,33,11,12,27,0,11,0
Union Grove,62,36751556,9,30,3,7,0,6,21,7,21,28,2,36,4,5,0,0
Milwaukee Bay View,45,37553054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Carmen Northwest,41,37553054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salam,43,37577621,5,45,7,14,1,9,20,19,33,52,3,38,17,4,11,0
Stockbridge,20,37577621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornell,46,36748224,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0
Lake Holcombe,56,36748224,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
Frederic,28,36748855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unity,40,36748855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lac Courte Oreilles,37,36749542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercer,43,36749542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Farm,79,36750932,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
New Auburn,25,36750932,33,54,7,11,2,13,79,18,12,30,18,7,22,2,11,0
Shell Lake,52,36751454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luck,19,36751454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siren,53,36751506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northwood,23,36751506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winter,52,36752484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clayton,64,36752484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Wisconsin Christian,33,36748043,21,59,8,12,10,30,60,12,18,30,18,0,12,2,0,0
Lourdes Academy,60,36748043,10,43,11,18,4,16,35,8,22,30,4,0,9,2,0,0
Faith Christian,45,36748738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Augustine Prep,56,36748738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauston,44,36749928,25,62,4,8,10,30,64,16,19,35,17,0,14,3,0,0
