Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Chesterton Academy,42,37296322,6,0,2,2,3,0,23,0,0,26,5,0,15,2,12,0
Saint Anthony,23,37296322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stockbridge,29,36751723,12,0,4,21,2,0,30,0,0,0,0,0,0,0,0,0
Tigerton,30,36751723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Shore,77,36747537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cumberland,51,36747537,26,51,7,12,6,26,77,18,22,40,19,0,18,11,0,0
Black River Falls,38,36747624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Independence,46,36747624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ladysmith,59,36749568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spooner,17,36749568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxemburg-Casco,51,36749750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oconto Falls,43,36749750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mishicot,44,36750171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brillion,38,36750171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Notre Dame,73,38022905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bay Port,39,38022905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arcadia,42,36747359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durand-Arkansaw,44,36747359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangor,54,36747488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melrose-Mindoro,48,36747488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambridge,55,36747952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville,33,36747952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cashton,64,36747988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Farge/Youth Initiative,52,36747988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glenwood City,17,36748938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clear Lake,63,36748938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holmen,62,36749163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gale-Ettrick-Trempealeau,25,36749163,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0
Kewaunee,39,36749447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Menasha,60,36749447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Osceola,53,36750634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,28,36750634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phillips,65,36750789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashland,48,36750789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plymouth,40,36750847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berlin,39,36750847,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
Prairie Farm,55,36750925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cadott,41,36750925,23,63,3,6,6,16,55,8,27,35,14,13,10,0,16,0
Reedsburg,63,36751101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgewood,75,36751101,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0
River Ridge,57,36751229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverdale,23,36751229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washburn,17,36752015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solon Springs,61,36752015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waterloo,53,36752030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fall River,29,36752030,21,56,6,20,5,12,53,11,18,29,17,13,19,3,17,0
Barneveld,62,36747504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
River Valley,43,36747504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boscobel,35,36747663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba City,85,36747663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsboro,40,36749156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westby,47,36749156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
