Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Hayward,38,36749113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northwestern,53,36749113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Croix Falls,59,36751655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ladysmith,58,36751655,13,35,12,21,7,21,59,18,17,35,13,10,2,4,8,0
Horicon,29,36749190,27,55,11,18,9,21,74,7,21,28,16,0,20,2,0,0
Lourdes Academy,74,36749190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Country Lutheran,67,36749574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heritage Christian,26,36749574,25,53,10,16,7,20,67,15,21,36,16,19,17,0,14,0
Madison East,77,36749771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middleton,67,36749771,21,50,33,41,2,12,77,12,23,35,11,19,10,3,21,0
Madison West,25,36749805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Prairie West,102,36749805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somerset,54,36751542,0,0,7,17,0,0,46,0,0,0,0,0,0,0,18,0
Elk Mound,46,36751542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Prairie East,41,36751762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison La Follette,38,36751762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
