Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Gresham Community,69,37782056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hastings,50,37782324,16,54,16,23,7,24,55,10,18,28,12,13,7,2,10,0
Prescott,55,37782324,21,55,8,9,0,16,50,17,26,43,11,24,6,2,20,0
Albany,60,36747223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parkview,24,36747223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blair-Taylor,50,36747632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cashton,39,36747632,18,41,2,9,4,19,50,16,19,35,12,17,10,3,19,0
New London,62,36750385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clintonville,36,36750385,22,69,11,16,7,26,62,12,24,36,20,3,13,5,11,0
Mauston,50,37783730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royall,58,37783730,10,47,7,18,9,24,50,13,23,36,10,0,5,3,14,0
Appleton East,50,37789227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shorewood,57,37789227,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
Aquinas,65,36747351,21,0,9,14,5,0,56,0,0,0,0,0,0,0,0,0
Lake Mills,56,36747351,23,56,11,14,8,17,65,6,19,25,12,9,10,1,0,0
Gilmanton,21,36748929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornell,55,36748929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Athens,71,36747422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenwood,31,36747422,26,59,15,25,3,16,71,14,30,44,14,16,18,8,15,0
Platteville,59,36750832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stoughton,46,36750832,19,64,11,21,10,17,58,0,0,0,0,0,0,0,0,0
Union Grove,65,36751924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenosha Bradford,52,36751924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Divine Savior Holy Angels,77,36748391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison Memorial,55,36748391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Richmond,57,37645347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bloomington Kennedy,36,37645347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valders,60,37675114,18,54,11,18,6,17,53,0,0,0,0,0,0,0,0,0
Howards Grove,53,37675114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon,68,37782052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeForest,72,37782052,25,55,12,18,6,23,68,15,18,33,21,18,10,3,23,0
Hurley,51,37789139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ironwood (MI),48,37789139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coleman,35,36748177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Mary Catholic,73,36748177,0,0,10,16,0,0,35,0,0,0,0,0,0,0,0,0
Kewaskum,29,37781714,15,55,5,8,8,21,43,10,18,28,11,9,11,4,10,0
Randolph,43,37781714,8,28,1,2,4,19,29,6,21,27,9,12,3,5,8,0
Appleton North,47,36747332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulaski,34,36747332,19,44,7,10,2,8,46,8,22,30,12,24,13,3,0,0
McFarland,78,36749963,33,64,11,25,8,22,85,9,30,39,13,15,16,7,4,22
Sun Prairie West,85,36749963,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0
Onalaska,46,36750591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chippewa Falls,38,36750591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pardeeville,58,36750732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hustisford,32,36750732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomah,58,36751862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black River Falls,39,36751862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chequamegon,31,36748061,14,59,8,12,5,17,41,22,29,51,8,26,8,2,12,0
Washburn,41,36748061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flambeau,40,36748783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stanley-Boyd,55,36748783,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
Green Bay Southwest,29,36749024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neenah,63,36749024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaukauna,86,36837390,27,70,15,24,8,31,77,15,20,35,15,20,12,6,0,0
Germantown,77,36837390,22,44,34,42,8,14,86,6,25,31,14,21,14,2,21,0
