Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Salam,32,36751330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heritage Christian,57,36751330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grantsburg,66,37793778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cumberland,17,37793778,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
Cameron,25,36747961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cadott,72,36747961,10,0,5,11,0,0,25,0,0,0,0,0,0,0,0,0
Pittsville,71,36750808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rib Lake,33,36750808,29,47,6,12,7,12,69,0,0,35,21,0,26,0,0,0
River Ridge/Scales Mound (IL),66,36762651,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
Benton,38,36762651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
