Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Wisconsin School for the Deaf,10,37722171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maranatha Baptist,47,37722171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birchwood,23,36747609,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
Lake Holcombe,66,36747609,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
Abundant Life/Saint Ambrose,75,36747200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faith Christian,37,36747200,31,62,11,22,4,8,77,24,8,32,16,0,39,6,13,0
Heritage Christian,43,36749123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmyra-Eagle,63,36749123,13,0,2,6,5,0,43,0,0,0,0,0,0,0,0,0
Milwaukee South,39,36750154,30,0,6,20,4,0,70,0,0,0,0,0,0,0,0,0
West Allis Central,70,36750154,12,0,8,16,7,0,39,0,0,0,0,0,0,0,0,0
Three Lakes,51,36751843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodman/Pembine,8,36751843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valley Christian,65,36751964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bowler,59,36751964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stockbridge,29,36751719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion,25,36751719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algoma,61,36747232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Bay East,20,36747232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auburndale,55,36747432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adams-Friendship,48,36747432,8,24,9,12,10,28,55,10,17,27,12,21,10,1,23,0
Brookwood,68,36747771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coulee Christian/Providence,15,36747771,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0
Seymour,46,36751367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clintonville,29,36751367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Menominee (MI),49,36832478,22,59,14,26,3,22,61,15,18,33,14,0,12,1,0,0
Coleman,61,36832478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Golda Meir,36,37550599,35,0,5,0,1,0,78,10,16,26,17,0,23,4,0,0
Milwaukee King,78,37550599,9,0,6,0,4,0,36,4,22,26,7,0,6,3,0,0
Rhinelander,33,36747415,23,43,8,19,2,11,60,8,21,29,13,10,20,1,0,0
Assumption,66,36747415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baldwin-Woodville,39,36747478,14,30,6,12,5,11,49,8,18,26,9,10,7,1,9,0
St. Croix Falls,49,36747478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belmont,74,36747568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wauzeka-Steuben,46,36747568,28,65,12,22,6,21,74,15,16,31,20,10,18,2,0,0
Boscobel,47,36747669,19,64,17,32,2,16,57,17,23,40,14,0,13,3,15,0
Kickapoo,57,36747669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chippewa Falls,42,36748097,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0
