Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Xavier,62,38001997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arrowhead,81,38001997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portage,28,36750884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horicon,61,36750884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assumption,59,36747418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wild Rose,53,36747418,17,43,13,26,4,18,59,14,25,39,15,20,19,2,0,0
Middleton,79,36750083,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
Beloit Memorial,42,36750083,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0
Dodgeville,36,36748451,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
Reedsburg,61,36748451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brillion,34,36747696,17,45,7,11,3,18,44,9,9,18,15,10,12,1,11,0
Freedom,44,36747696,15,29,2,5,2,10,34,6,19,25,12,26,5,2,10,0
McFarland,50,36749959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgewood,46,36749959,12,41,20,29,7,21,50,9,20,28,4,22,8,3,0,0
Belmont,47,36747564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mineral Point,70,36747564,13,46,17,36,4,15,47,12,23,35,11,23,10,4,0,0
Madison West,23,36749798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Janesville Craig,77,36749798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon,76,36750630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westosha Central,42,36750630,26,65,17,28,7,21,76,29,21,50,20,18,20,3,10,0
Martin Luther,37,36749912,20,38,5,8,2,8,51,9,19,28,9,16,13,3,12,0
Dominican,51,36749912,11,11,6,9,3,3,37,0,0,0,0,0,0,0,4,0
Pardeeville,41,36750728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fall Creek,49,36750728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oconomowoc,63,36750547,22,0,23,34,11,0,78,0,0,0,0,0,0,0,0,0
Menomonee Falls,78,36750547,22,0,8,13,11,0,63,0,0,0,0,0,0,0,0,0
River Falls,38,36751220,24,53,12,20,3,11,63,9,21,30,16,11,7,1,8,0
Hudson,63,36751220,14,45,6,13,4,10,38,6,14,19,6,0,4,0,0,0
Black River Falls,37,36747622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellsworth,54,36747622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Country Lutheran,52,36749582,14,50,5,8,5,19,38,16,20,36,9,22,8,1,12,0
Watertown Luther Prep,38,36749582,20,42,7,15,6,16,52,9,20,29,13,24,14,2,10,0
Ashland,66,36747386,5,34,3,14,4,13,25,13,21,34,6,22,3,0,0,0
Cumberland,25,36747386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Croix Falls,55,36751651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,33,36751651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Appleton North,19,36747330,9,31,2,8,2,9,22,6,22,28,4,23,7,4,14,0
Oshkosh North,22,36747330,9,44,0,6,1,16,19,8,14,22,7,13,13,0,0,0
Gibraltar,38,36748896,16,50,9,20,5,18,46,13,16,29,6,14,16,4,0,0
Peshtigo,46,36748896,14,49,8,14,2,19,38,8,25,33,11,17,9,1,17,0
