Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Chequamegon,26,36748055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercer,62,36748055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waterloo,46,36752040,19,42,9,13,4,9,51,8,28,36,9,18,10,2,17,0
Rio,51,36752040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakeland,53,36749610,21,52,5,8,8,26,55,13,24,37,11,23,9,0,18,0
Marshfield,55,36749610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algoma,30,36747226,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
Ashwaubenon,40,36747226,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
Cambridge,48,36747956,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
Whitewater,36,36747956,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0
Delavan-Darien,70,36748362,23,66,21,30,7,25,74,17,15,32,12,14,16,3,15,1
Clinton,74,36748362,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0
Dodgeville,39,36748433,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
Evansville,41,36748433,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
Elk Mound,48,36748681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prescott,45,36748681,0,0,10,21,0,0,48,0,0,0,0,0,0,0,18,0
Gibraltar,34,36748902,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0
Two Rivers,54,36748902,9,46,14,19,2,17,34,14,19,33,7,31,13,3,15,0
Iola-Scandinavia,57,36749267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waupaca,40,36749267,16,45,18,29,7,17,57,10,13,23,8,11,13,1,0,0
Juda,24,36749342,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0
Turner,65,36749342,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
Menomonee Falls,74,36750038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bend West,54,36750038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Reagan,44,36750142,26,73,14,26,8,33,74,17,31,48,20,26,23,1,0,0
Wauwatosa East,74,36750142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Richmond,48,36750409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somerset,55,36750409,19,62,6,13,4,22,48,7,20,27,7,16,17,0,16,0
Niagara,29,36750428,23,65,5,8,7,19,58,18,25,43,11,0,16,1,0,0
Wabeno/Laona,58,36750428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omro,56,36750589,22,64,10,17,10,24,64,10,22,32,18,11,16,4,12,0
Xavier,64,36750589,0,0,0,0,5,0,56,0,0,0,0,0,0,0,0,0
Portage,32,36750885,29,72,7,18,2,18,67,20,18,38,9,0,25,1,15,0
Mauston,67,36750885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poynette,38,36750899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brodhead,54,36750899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Randolph,63,36751060,15,53,9,14,5,30,44,7,11,18,6,13,12,1,19,0
Martin Luther,44,36751060,23,52,10,18,7,21,63,13,25,38,14,21,7,2,12,0
