Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Badger,31,36747466,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
Westosha Central,42,36747466,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
Kettle Moraine,53,36749413,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
Catholic Memorial,31,36749413,15,0,20,25,3,0,53,0,0,20,4,0,9,0,0,0
Waterford,59,36752026,13,0,11,21,1,0,38,0,0,0,0,0,0,0,0,0
Wilmot,38,36752026,16,0,12,22,6,0,50,0,0,0,0,0,0,0,0,0
Clayton,30,36748101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flambeau,38,36748101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornell,46,36748227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winter,63,36748227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grantsburg,44,36748978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unity,39,36748978,0,0,0,0,0,0,44,10,19,0,11,0,11,0,0,0
Luck,25,36749726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turtle Lake,63,36749726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drummond,45,36748509,10,37,3,4,7,18,30,9,14,23,9,24,4,4,14,0
Washburn,30,36748509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marinette,47,36749859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Chute,31,36749859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion,22,36749873,3,0,4,6,1,0,11,0,0,0,0,0,0,0,0,0
Tigerton,11,36749873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Crawford,39,36751351,12,0,13,18,0,0,37,0,0,0,0,0,0,0,0,0
Seneca,37,36751351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weston,23,36752329,20,47,4,16,10,13,62,8,20,28,16,0,25,2,0,0
La Farge/Youth Initiative,62,36752329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wisconsin Rapids,44,36752537,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0
Stevens Point,72,36752537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmyra-Eagle,65,37823932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hustisford,56,37823932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon,50,37879298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeForest,26,37879298,16,43,16,21,2,14,50,10,20,30,11,15,15,4,15,0
Lac Courte Oreilles,30,36749543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solon Springs,65,36749543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambridge,59,36752028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waterloo,46,36752028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington County Home School,57,37914029,9,0,1,2,4,0,31,3,13,16,8,0,10,6,14,0
University Lake School/Trinity Academy,31,37914029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adams-Friendship,45,36747213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauston,25,36747213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amery,49,36747274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Altoona,51,36747274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arrowhead,55,36747377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mukwonago,33,36747377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barron,52,36747515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Croix Falls,60,36747515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brillion,55,36747697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiel,34,36747697,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0
Brodhead,50,36747715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turner,36,36747715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brown Deer,40,36747820,26,0,10,13,5,0,67,0,0,0,0,0,0,0,0,0
Shorewood,67,36747820,14,57,10,19,2,13,40,11,12,23,5,13,11,1,13,0
Cameron,49,36747958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashland,70,36747958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clintonville,45,36748134,25,35,14,28,7,23,56,10,20,30,14,18,11,3,0,0
Denmark,56,36748134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crivitz,44,36748250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Thomas Aquinas,13,36748250,21,67,0,3,2,15,44,22,19,41,8,14,23,3,9,0
Cumberland,18,36748283,35,59,2,6,13,26,85,13,15,28,22,10,22,8,23,0
Northwestern,85,36748283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De Pere,43,36748317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheboygan North,37,36748317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Troy,31,36748540,9,0,6,14,1,0,25,0,0,0,0,0,0,0,0,0
Big Foot,25,36748540,10,0,9,18,2,0,31,0,0,0,0,0,0,0,0,0
Ellsworth,53,36748717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prescott,62,36748717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fox Valley Lutheran,45,36748827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxemburg-Casco,29,36748827,18,54,7,17,2,16,45,12,17,29,7,10,15,1,0,0
Franklin,58,36748834,21,61,12,21,3,24,57,22,26,48,6,14,12,4,15,0
Kenosha Bradford,57,36748834,24,0,6,12,6,3,58,0,0,0,0,0,0,0,16,0
Green Bay Preble,56,36749012,21,46,14,26,3,15,59,3,21,24,9,14,13,4,23,0
Manitowoc Lincoln,59,36749012,17,61,15,23,7,18,56,21,25,46,9,19,7,0,22,0
Green Bay Southwest,39,36749025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Notre Dame,88,36749025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greendale,52,36749060,25,49,19,25,5,11,74,10,26,36,10,17,13,4,9,0
Wisconsin Lutheran,74,36749060,20,0,3,7,9,0,52,0,0,0,0,0,0,0,0,0
Hartford,59,36749097,19,47,6,10,4,15,48,5,23,28,14,18,10,1,18,0
Grafton,48,36749097,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0
Hilbert,47,36749143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ozaukee,55,36749143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,62,36749320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton,58,36749320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenosha St. Joseph,45,36749394,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0
St. Thomas More,47,36749394,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
Kenosha Tremper,37,36749405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oak Creek,54,36749405,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
McFarland,82,36749965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whitewater,44,36749965,32,0,6,8,12,0,82,0,0,0,0,0,0,0,0,0
New Berlin Eisenhower,40,36750332,15,37,11,17,5,14,46,7,23,30,7,16,5,2,12,0
Pius XI Catholic,46,36750332,15,0,5,10,5,0,40,0,0,0,0,0,0,0,0,0
New Berlin West,64,36750340,31,75,6,10,19,42,87,14,16,30,21,0,13,2,0,0
Pewaukee,87,36750340,24,0,13,20,2,0,63,0,0,0,0,0,0,0,0,0
Port Washington,53,36750879,16,0,9,18,4,0,45,0,0,0,0,0,0,0,0,0
West Bend West,45,36750879,18,0,13,20,4,0,53,0,0,0,0,0,0,0,0,0
Racine Case,54,36750976,18,0,13,19,8,0,57,0,0,0,0,0,0,0,0,0
Kenosha Indian Trail,57,36750976,20,0,11,28,3,0,54,0,0,0,0,0,0,0,0,0
Racine St. Catherine's,32,36751034,15,65,26,40,1,8,59,20,22,42,11,15,17,3,14,0
Dominican,59,36751034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheboygan Falls,51,36751405,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0
Chilton,56,36751405,19,55,9,20,4,14,51,15,15,30,8,13,9,4,17,1
Sheboygan South,35,36751437,19,40,10,15,10,17,78,13,20,33,15,8,18,0,8,0
Bay Port,78,36751437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slinger,60,36751523,18,0,9,15,5,0,50,0,0,0,0,0,0,0,0,0
Whitefish Bay,50,36751523,20,0,12,17,8,0,60,0,0,0,0,0,0,0,0,0
Two Rivers,36,36751914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Holstein,69,36751914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valders,68,36751960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roncalli,32,36751960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waukesha North,22,36752078,28,67,9,12,11,36,76,19,25,43,21,12,19,5,13,0
Waukesha West,76,36752078,6,36,10,12,9,8,22,0,0,23,2,0,6,0,0,0
Waupaca,43,36752125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wrightstown,75,36752125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Allis Central,50,36752242,24,54,22,32,4,10,74,12,29,41,17,17,13,2,0,0
South Milwaukee,74,36752242,15,54,12,22,8,27,50,12,20,31,8,20,7,2,24,0
West Bend East,62,36752261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolet,60,36752261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westby,59,36752303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black River Falls,18,36752303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whitnall,70,36752414,17,0,6,16,6,0,46,0,0,32,9,16,11,0,28,1
Milwaukee Lutheran,46,36752414,21,0,24,43,4,0,70,0,0,0,0,0,0,0,0,0
Wisconsin Dells,30,36752504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westfield,50,36752504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Potosi/Cassville,40,37362190,13,42,16,25,3,11,44,10,29,39,10,20,9,0,18,0
