Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Winter,76,36752486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornell,67,36752486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Crosse Logan,34,38132677,22,57,8,13,5,19,57,11,26,37,8,0,16,6,0,0
Holmen,57,38132677,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
Central Wisconsin Christian,32,36748041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horicon,29,36748041,5,24,9,24,2,11,21,6,25,31,6,0,8,6,0,0
Milwaukee Carmen Northwest,60,37402151,24,69,7,16,1,18,54,33,34,67,18,0,13,1,14,0
Stockbridge,58,37402151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cristo Rey Jesuit,28,37420699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Joan Antida//Tenor/Veritas,36,37420699,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
Heritage Christian,36,36749124,19,52,4,7,6,18,48,12,25,37,15,17,11,1,0,0
Parkview,48,36749124,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
Bay Port,29,36747523,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0
Notre Dame,72,36747523,7,20,3,4,4,10,29,2,18,20,4,27,1,4,7,0
Brillion,49,36747706,9,40,4,10,6,22,28,9,18,27,5,19,8,2,0,0
Wrightstown,28,36747706,15,43,15,21,4,15,49,10,19,29,11,12,14,2,10,0
Elkhorn,48,36748706,22,0,7,13,3,0,54,0,0,0,0,0,0,0,0,0
Wilmot,54,36748706,15,0,14,18,4,0,48,0,0,0,0,0,0,0,0,0
Hartford,71,36749103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bend West,43,36749103,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0
Luther,63,36749729,16,42,8,12,3,16,43,8,13,21,5,26,11,1,0,0
Arcadia,43,36749729,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
Menomonee Falls,63,36750036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wauwatosa West,45,36750036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monticello,68,36750225,23,60,9,16,5,19,63,21,23,44,12,0,15,9,16,0
Abundant Life/Saint Ambrose,63,36750225,27,62,12,26,2,12,68,18,31,49,14,17,11,5,0,0
Mukwonago,36,36750248,28,62,13,16,5,16,72,14,17,31,14,0,17,1,0,0
Arrowhead,74,36750248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Necedah,18,36750278,29,63,4,6,8,16,70,16,16,32,15,0,19,0,12,0
Royall,70,36750278,6,34,5,9,1,12,18,10,11,21,4,0,5,0,0,0
Port Washington,60,36750875,6,45,24,36,3,22,45,19,29,48,4,0,12,1,13,0
Nicolet,45,36750875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Croix Central,29,36751301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baldwin-Woodville,57,36751301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shiocton,59,36751464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Chute,32,36751464,24,53,9,17,2,6,59,14,23,37,14,12,20,3,0,0
Sussex Hamilton,56,36751800,25,83,7,8,7,38,64,13,22,35,15,12,23,2,0,0
Germantown,64,36751800,16,51,16,23,8,21,56,9,39,48,13,29,9,1,8,0
Waterford,52,36752018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Badger,51,36752018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wauwatosa East,61,36752179,21,60,8,15,5,14,55,0,0,35,10,0,7,2,0,0
Brookfield Central,55,36752179,26,56,5,8,4,21,61,6,20,26,18,17,10,5,0,0
West Allis Hale,43,36752247,20,57,6,13,12,31,58,18,16,34,16,10,14,1,0,0
Divine Savior Holy Angels,58,36752247,14,0,10,15,5,0,43,0,0,0,0,0,0,0,0,0
West Bend East,71,36752266,23,65,6,13,10,40,62,20,20,40,13,0,11,1,0,0
Whitefish Bay,62,36752266,26,49,12,19,7,22,71,7,21,28,14,16,5,6,11,0
West Salem,74,36752299,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
Viroqua,28,36752299,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
Westosha Central,43,36752338,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
Delavan-Darien,41,36752338,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
Gresham Community,50,38133184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elcho,18,38133184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alma Center Lincoln,67,36747241,14,47,16,25,7,22,65,20,23,43,15,14,3,3,16,0
Blair-Taylor,65,36747241,0,0,0,0,0,0,67,9,25,34,21,0,6,0,0,0
Ashwaubenon,35,36747401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Menasha,53,36747401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Athens,73,36747425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pittsville,68,36747425,23,57,15,26,12,26,73,12,14,26,20,16,12,4,17,0
Eau Claire North,57,36748608,19,42,7,12,9,17,54,7,21,28,19,30,6,3,0,0
D.C. Everest,54,36748608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville,39,36749938,9,42,9,15,8,27,51,21,22,43,9,11,20,1,0,0
North Fond du Lac,51,36749938,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
Medford,44,36749967,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0
Chippewa Falls,47,36749967,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
Niagara,52,36750420,13,56,7,9,5,25,38,9,20,29,7,10,9,3,13,0
Florence,38,36750420,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0
Prescott,45,36750953,16,45,9,17,2,7,43,13,21,34,7,14,13,1,18,18
Ellsworth,43,36750953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rib Lake,25,36751173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomahawk,29,36751173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Thomas Aquinas,4,36751311,26,62,2,2,2,12,56,19,23,42,13,5,17,5,5,0
Lena,56,36751311,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Shell Lake,28,36751455,7,32,13,24,4,12,31,8,19,27,5,19,8,6,20,0
Northwood,31,36751455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sparta,53,36751599,28,59,4,6,8,16,68,16,18,34,16,14,13,2,0,0
La Crosse Central,68,36751599,20,43,10,17,3,11,53,6,13,19,11,15,6,1,13,0
St. Mary's Springs,38,36751694,15,46,13,23,5,17,48,0,0,0,0,0,0,0,0,0
Omro,48,36751694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stevens Point,79,36751714,21,56,5,6,8,24,55,7,23,30,9,0,4,0,0,0
Rhinelander,55,36751714,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0
Aquinas,57,37124525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winona Cotter,48,37124525,20,46,10,18,7,19,57,7,8,15,11,7,16,4,0,0
Ashland,45,36747395,22,32,2,3,7,23,67,14,19,33,21,10,5,3,6,0
St. Croix Falls,67,36747395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba City,59,36748263,20,49,3,5,10,20,53,10,21,31,12,24,9,0,0,0
Platteville,53,36748263,19,49,12,14,9,16,59,10,16,26,11,17,11,3,13,0
De Soto,20,36748322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iowa-Grant,61,36748322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland,45,36749131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richland Center,51,36749131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benton,56,36762679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argyle,28,36762679,18,51,13,22,7,19,56,7,31,38,15,19,20,1,17,0
