Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Saint Anthony,39,37615210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hmong American Peace Academy,22,37615210,18,0,3,6,0,0,39,0,0,52,11,0,34,1,10,0
West Allis Hale,47,37973975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catholic Memorial,61,37973975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clayton,59,36748103,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
Lake Holcombe,32,36748103,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0
Flambeau,64,36748774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birchwood,39,36748774,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0
Independence,31,36749256,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
New Auburn,42,36749256,13,44,4,10,1,14,31,7,18,25,5,0,11,0,19,19
Mercer,16,36750054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drummond,46,36750054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siren,51,36751505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luck,23,36751505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turtle Lake,47,36751902,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
Frederic,30,36751902,22,56,0,6,3,11,47,10,20,30,13,5,9,2,14,0
Random Lake,67,38024348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hilbert,34,38024348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brillion,62,36747705,19,47,10,15,2,15,50,5,18,23,13,14,4,2,17,0
Valders,50,36747705,21,45,13,22,7,21,62,10,22,32,15,12,4,1,12,0
Faith Christian,32,36748731,0,0,0,0,2,2,23,0,0,0,0,0,0,0,0,0
Cristo Rey Jesuit,23,36748731,15,39,2,6,0,5,32,8,33,41,9,0,13,12,4,0
Arrowhead,46,36747382,17,0,16,24,7,0,57,0,0,0,0,0,0,0,0,0
Waukesha West,57,36747382,18,63,4,8,5,22,46,8,16,24,9,0,12,3,0,0
Bay Port,54,36747524,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
Pulaski,27,36747524,13,33,1,2,9,25,54,11,18,29,13,16,9,3,13,0
Black River Falls,34,36747620,25,63,9,16,6,21,65,16,28,44,17,15,10,2,0,0
Arcadia,65,36747620,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
Brown Deer,74,36747809,33,60,10,14,8,20,86,18,26,44,25,0,5,2,17,0
