Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Green Bay East,16,36750000,26,53,8,11,3,9,63,14,11,25,12,7,20,5,13,0
New Lisbon,18,36750374,27,55,10,16,4,9,68,14,19,33,0,0,0,0,0,0
Hillsboro,68,36750374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oakfield,41,36750543,27,63,8,15,7,20,69,14,22,36,17,16,18,2,10,0
Winnebago Lutheran,69,36750543,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
Royall,63,36751293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Necedah,31,36751293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sussex Hamilton,33,36751797,15,47,10,12,5,19,45,0,0,29,9,0,8,5,0,0
Brookfield Central,45,36751797,12,53,6,13,3,18,33,12,23,35,5,9,9,0,15,0
Wauwatosa East,58,36752183,23,57,15,21,8,22,69,16,22,38,9,12,3,3,0,0
Menomonee Falls,68,36752183,19,55,10,11,10,28,58,8,16,24,12,12,5,0,0,0
West De Pere,48,36752285,14,41,11,20,8,22,47,8,23,31,13,8,2,2,11,0
New London,47,36752285,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0
West Salem,73,36752292,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
Arcadia,38,36752292,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
Milwaukee Bay View,61,37553057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Marshall/Young Coggs,30,37553057,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
Milw. Pulaski/Carmen South/Carmen Southeast/Juneau,77,37553105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Bradley Tech/Arts,26,37553105,0,0,0,0,0,0,77,4,27,30,11,0,11,8,0,0
Butternut,36,37675425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercer,47,37675425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gillett,34,37837982,15,42,1,2,2,12,33,7,15,22,13,26,9,5,15,0
Gibraltar,33,37837982,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
Waukesha North,28,37909202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shorewood,73,37909202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assumption,51,36747417,14,29,5,9,1,6,36,8,18,26,9,34,6,3,15,0
Stratford,36,36747417,12,36,6,10,8,12,51,7,15,21,14,13,20,2,0,0
Baldwin-Woodville,44,36747476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Croix Central,38,36747476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgar,59,36748626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newman Catholic,52,36748626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grantsburg,66,36748974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northwood,36,36748974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenwood,36,36749081,24,64,0,0,0,0,59,0,0,23,14,0,0,0,0,0
Pacelli,58,36749081,10,52,13,20,3,21,36,11,21,32,7,0,9,0,0,0
Holmen,59,36749165,22,60,5,13,6,23,55,15,30,45,16,0,8,3,0,0
La Crosse Logan,55,36749165,21,63,11,26,6,19,59,14,20,34,12,0,18,2,0,0
Lac Courte Oreilles,38,36749538,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
Flambeau,51,36749538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Country Lutheran,62,36749575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenosha Christian Life,18,36749575,22,60,11,17,7,24,62,26,15,41,17,9,16,4,6,0
Marathon,48,36749846,7,22,23,32,5,24,52,13,19,32,9,22,12,4,22,0
Auburndale,52,36749846,18,48,9,21,3,10,48,10,21,31,11,26,9,0,0,0
Evansville,49,36750209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monroe,56,36750209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Richmond,68,36750406,0,0,0,0,0,0,56,0,0,0,0,0,0,0,20,0
Rice Lake,56,36750406,26,63,12,22,4,14,68,9,21,30,16,15,14,0,21,0
North Fond du Lac,35,36750453,5,40,12,29,2,21,28,13,25,38,0,0,0,0,0,0
Berlin,28,36750453,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
Sauk Prairie,50,36751341,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
Reedsburg,54,36751341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whitehall,59,36752388,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
Black River Falls,43,36752388,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
Forest Park (MI),33,36832637,19,50,18,31,2,10,58,16,19,35,8,15,22,1,16,0
Florence,58,36832637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Messmer,31,37326164,26,58,16,25,5,14,73,0,0,0,0,0,0,0,0,0
Brookfield Academy,73,37326164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison East,50,37391741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monona Grove,84,37391741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siren,39,37737807,13,51,8,19,10,31,44,9,16,25,8,10,8,4,0,0
Clear Lake,44,37737807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faith Christian,29,36748736,0,0,0,0,0,0,67,0,0,32,8,0,32,9,0,0
Salam,67,36748736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oconto Falls,25,36750572,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
Freedom,66,36750572,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
Fall River,23,37383693,28,62,7,14,11,27,74,15,14,29,22,0,20,2,0,0
Lourdes Academy,74,37383693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
