Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Chesterton Academy,42,37296322,6,0,2,2,3,0,23,0,0,26,5,0,15,2,12,0
Saint Anthony,23,37296322,0,0,0,0,0,0,42,0,0,45,0,0,0,0,0,0
Heritage Christian,71,36749127,9,0,4,5,2,0,28,6,20,26,5,0,8,4,9,0
University Lake School/Trinity Academy,28,36749127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercer,54,37286189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wakefield-Marenisco (MI),55,37286189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rib Lake,60,36751167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flambeau,58,36751167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stockbridge,29,36751723,12,66,4,21,2,7,30,24,20,44,8,20,11,10,8,0
Tigerton,30,36751723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock County Christian,35,37863337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maranatha Baptist,18,37863337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black River Falls,38,36747624,14,47,13,32,5,18,46,16,15,31,10,0,16,0,20,20
Independence,46,36747624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ladysmith,59,36749568,6,29,3,15,2,9,17,4,16,20,0,0,0,0,0,0
Spooner,17,36749568,22,70,5,7,10,38,59,20,18,38,12,10,13,1,16,0
Luxemburg-Casco,51,36749750,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
Oconto Falls,43,36749750,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
Nekoosa,35,36750309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portage,41,36750309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oshkosh North,67,36750647,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
Green Bay East,23,36750647,27,60,8,12,5,14,67,15,19,34,10,10,20,1,16,0
Bangor,54,36747488,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
Melrose-Mindoro,48,36747488,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
Cashton,64,36747988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Farge/Youth Initiative,52,36747988,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
Central Wisconsin Christian,38,36748040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princeton/Green Lake,36,36748040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De Soto,57,36748332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weston,56,36748332,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
Johnson Creek,63,36749332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambria-Friesland,36,36749332,21,46,16,36,5,15,63,11,15,26,9,18,19,0,11,0
Kewaunee,39,36749447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Menasha,60,36749447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medford,54,36749975,25,47,9,19,2,11,61,8,16,25,10,0,13,0,0,0
Rhinelander,61,36749975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Farm,55,36750925,14,51,8,14,3,20,39,15,23,38,7,19,6,5,8,0
Cadott,41,36750925,23,63,3,6,6,16,55,8,27,35,14,13,10,0,16,0
Reedsburg,63,36751101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgewood,75,36751101,0,0,0,0,0,0,63,0,0,8,0,0,0,0,0,0
River Ridge,57,36751229,9,36,5,9,0,10,23,7,21,28,2,26,5,0,0,0
Riverdale,23,36751229,13,32,10,17,7,22,57,12,22,34,16,0,15,2,0,0
Spring Valley,40,36751633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eau Claire Immanuel Lutheran,43,36751633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thorp,22,36751831,30,56,11,18,9,19,80,19,22,41,25,10,19,2,8,0
McDonell Central,80,36751831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomah,48,36751869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Osseo-Fairchild,57,36751869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wauzeka-Steuben,70,36752210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viroqua,42,36752210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Williams Bay,27,36752435,24,61,8,21,1,10,59,17,24,41,15,17,28,2,0,0
Dodgeland,59,36752435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winneconne,60,36752480,17,57,9,14,5,26,48,15,22,37,10,24,10,2,18,0
Waupun,48,36752480,22,48,16,20,0,6,60,5,19,24,4,16,12,3,13,0
Argyle,12,36747372,37,66,1,4,7,20,0,14,23,37,0,0,0,0,0,0
Darlington,82,36747372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barneveld,62,36747504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
River Valley,43,36747504,15,29,5,13,9,20,62,6,18,24,13,10,10,2,0,0
Black Hawk,35,36747615,21,53,13,24,9,25,64,11,17,28,21,15,19,1,17,0
Mineral Point,63,36747615,10,28,12,16,1,8,35,6,23,29,7,21,6,0,20,0
Mondovi,54,36750192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alma/Pepin,38,36750192,21,60,9,19,3,12,54,18,25,43,15,22,12,1,16,16
Mount Horeb,48,36750244,32,48,10,14,3,6,77,8,30,38,20,16,10,4,12,0
New Glarus,77,36750244,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0
Sturgeon Bay,44,36751756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Door,70,36751756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
