Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Luther,45,37647248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plainview-Elgin-Millville,66,37647248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgar,51,37410839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbus Catholic,45,37410839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellsworth,59,36748713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mondovi,36,36748713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Richmond,65,37645405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stewartville,90,37645405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Shore,60,36751563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederic,29,36751563,23,42,5,11,3,23,60,11,19,30,15,0,15,4,0,0
Holmen,61,36749167,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
Rice Lake,50,36749167,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
Oconto,48,36750561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oconto Falls,40,36750561,16,49,13,22,3,5,48,0,0,39,8,19,14,3,16,0
Racine Case,60,36750984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilmot,50,36750984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waterloo,42,36752029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evansville,43,36752029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roncalli,37,36917888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manitowoc Lutheran,49,36917888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omro,45,37789870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Howards Grove,50,37789870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elkhart Lake-Glenbeulah,49,37790391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gresham Community,47,37790391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marinette,54,36832820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Menominee (MI),33,36832820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Menomonee Falls,64,36834178,11,0,15,22,4,0,49,0,0,0,0,0,0,0,0,0
Sheboygan South,49,36834178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgerton,55,36748633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dodgeville,44,36748633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Auburn,57,36750316,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
Chetek-Weyerhaeuser,51,36750316,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0
Kettle Moraine Lutheran,67,36749433,21,0,23,32,7,0,72,0,0,0,0,0,0,0,0,0
Wisconsin Lutheran,72,36749433,12,34,16,21,9,23,67,5,16,21,4,20,14,0,23,0
Notre Dame,84,36750514,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
Green Bay Preble,35,36750514,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0
Osseo-Fairchild,57,36750667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Altoona,61,36750667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valders,51,37675119,16,55,7,22,6,27,45,13,17,30,3,19,11,0,20,0
Plymouth,45,37675119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solon Springs,28,36751533,21,51,11,19,4,18,65,18,12,30,13,6,17,1,13,0
Prairie Farm,65,36751533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie du Chien,57,37647192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winona Cotter,32,37647192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
