Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Salam,37,37015186,0,0,0,0,7,0,66,0,0,0,0,0,0,0,0,0
Saint Francis,66,37015186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bowler,36,36747679,7,28,11,24,2,16,31,15,23,38,8,13,11,1,14,0
Stockbridge,31,36747679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catholic Central,41,36747995,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
Heritage Christian,25,36747995,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
Independence,48,36749251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coulee Christian/Providence,18,36749251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Messmer,20,36750079,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0
Racine St. Catherine's,70,36750079,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
St. Thomas Aquinas,46,36751317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Lake,5,36751317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wausaukee,57,36752161,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
Goodman/Pembine,14,36752161,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0
Alma Center Lincoln,61,36747248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Lisbon,31,36747248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Almond-Bancroft,54,36747256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion,10,36747256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangor,65,36747487,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
Luther,54,36747487,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0
Bonduel,61,36747655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,37,36747655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iola-Scandinavia,40,36749268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wautoma,47,36749268,12,0,13,17,3,0,40,0,0,0,0,0,0,0,0,0
Ithaca,49,36749283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillsboro,75,36749283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenosha Bradford,64,36749357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delavan-Darien,45,36749357,20,44,15,25,3,18,64,14,17,30,13,7,15,3,17,0
La Farge/Youth Initiative,38,36749534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wonewoc-Center,50,36749534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laconia,39,36749557,0,0,5,7,7,0,38,0,0,0,0,0,0,0,0,0
Xavier,38,36749557,14,47,7,16,4,23,39,10,26,36,11,16,5,1,0,0
Lakeside Lutheran,40,36749628,30,63,3,6,9,19,72,4,25,29,20,15,12,0,18,0
Wisconsin Lutheran,72,36749628,12,47,10,16,2,16,40,14,20,34,1,0,6,4,0,0
Manitowoc Lutheran,60,36749831,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0
Brillion,58,36749831,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0
Menominee Indian,39,36750023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oconto Falls,46,36750023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merrill,64,36750066,17,55,13,20,4,13,51,11,26,37,12,0,10,2,19,0
Shawano,51,36750066,21,55,16,22,6,25,64,10,22,32,13,18,9,2,18,0
Milwaukee Riverside,7,36750146,35,0,5,11,8,0,83,0,0,0,0,0,0,0,0,0
Kettle Moraine,83,36750146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Necedah,31,36750274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nekoosa,30,36750274,0,0,9,30,0,0,31,0,0,0,0,0,0,0,0,0
North Fond du Lac,52,36750460,26,60,21,35,7,20,81,23,28,51,15,21,11,4,0,0
New Holstein,81,36750460,11,43,9,14,7,30,52,13,15,28,13,16,12,1,0,0
Port Washington,43,36750876,13,63,5,16,6,23,37,23,17,40,8,18,16,0,16,0
Sheboygan South,37,36750876,16,42,4,10,7,22,43,10,21,27,12,0,12,6,0,0
Prairie Farm,63,36750930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ladysmith,35,36750930,15,32,18,21,5,10,63,2,22,24,17,13,7,1,12,0
Rio,37,36751199,23,42,10,21,5,13,71,27,23,50,17,14,13,6,15,0
