Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Martin Luther,51,37480739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crean Lutheran (CA),38,37480739,17,43,14,17,3,7,51,2,17,19,2,4,7,4,16,0
Rhinelander,73,36919049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rice Lake,82,36919049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algoma,19,36747230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chilton,35,36747230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juda,33,36749339,17,44,7,18,2,3,47,13,18,31,12,22,7,3,17,0
Abundant Life/Saint Ambrose,47,36749339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sevastopol,55,36751363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two Rivers,37,36751363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weyauwega-Fremont,44,36752352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Almond-Bancroft,49,36752352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pecatonica,43,36788075,20,31,12,29,6,23,60,0,0,0,0,0,0,0,0,0
Shullsburg,60,36788075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abbotsford,65,36747190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colby,26,36747190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigo,30,36747310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wittenberg-Birnamwood,55,36747310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black River Falls,28,36747627,0,0,6,9,4,0,62,0,0,0,0,0,0,0,0,0
Royall,62,36747627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dodgeland,44,36748416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson Creek,37,36748416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Bay NEW Lutheran/Providence Academy,52,36748993,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
Crivitz,38,36748993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenosha Christian Life,35,36749372,29,0,2,4,10,0,76,0,0,0,0,0,0,0,0,0
Lake Country Lutheran,76,36749372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauston,43,36749927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sparta,64,36749927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New London,48,36750392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulaski,37,36750392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Osseo-Fairchild,64,36750673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Crosse Central,58,36750673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pardeeville,56,36750731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horicon,45,36750731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University School,74,36751952,14,0,4,6,2,0,34,0,0,0,0,0,0,0,0,0
Saint Francis,34,36751952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wonewoc-Center,42,36752568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ithaca,52,36752568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benton,51,36747582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southwestern,40,36747582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookwood,28,36747792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westby,54,36747792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fennimore,43,36748771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
River Ridge,40,36748771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winnebago Lutheran,67,36752467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Watertown Luther Prep,40,36752467,23,62,17,28,4,14,67,15,23,38,6,17,15,0,19,0
Sturgeon Bay,36,37478721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roncalli,72,37478721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
