Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Cedarburg,57,37335060,24,51,14,27,7,12,69,10,37,47,19,14,5,2,0,0
Milwaukee Academy of Science,69,37335060,21,72,4,14,11,42,57,11,13,24,11,18,9,0,20,0
Whitefish Bay,43,37498904,12,0,10,16,5,0,39,0,0,0,0,0,0,0,0,0
Mukwonago,39,37498904,14,0,11,23,4,0,43,0,0,0,0,0,0,0,0,0
Mishicot,43,36885618,26,0,4,10,14,0,70,0,0,0,0,0,0,0,0,0
Laconia,70,36885618,14,0,11,18,2,0,43,0,0,0,0,0,0,0,0,0
Kettle Moraine Lutheran,58,37456027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xavier,44,37456027,16,31,5,12,7,27,58,12,29,41,13,22,15,2,18,0
Oak Creek,55,37211278,17,0,5,13,7,0,47,0,0,0,0,0,0,0,0,0
Appleton East,47,37211278,20,0,11,21,4,0,55,0,0,0,0,0,0,0,0,0
Rhinelander,49,37504728,16,59,12,19,3,24,47,11,30,41,8,21,12,3,0,0
D.C. Everest,47,37504728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germantown,76,36837140,20,0,15,22,3,0,58,0,0,0,0,0,0,0,0,0
Wausau West,58,36837140,32,83,2,4,10,44,74,17,26,43,13,11,12,5,0,0
Waterford,20,37410669,26,0,10,15,4,0,47,0,0,0,0,0,0,0,0,0
Arrowhead,66,37410669,7,0,3,6,3,0,20,0,0,0,0,0,0,0,0,0
Slinger,51,37370065,33,0,3,8,8,0,84,0,0,0,0,0,0,0,0,0
Stevens Point,84,37370065,17,0,12,24,5,0,51,0,0,0,0,0,0,0,0,0
Kimberly,65,36761232,24,0,7,13,15,0,71,0,0,0,0,0,0,0,0,0
Waukesha West,71,36761232,20,0,17,24,8,0,65,0,0,0,0,0,0,0,0,0
Madison Memorial,23,37124577,32,0,4,0,6,0,74,0,0,0,0,0,0,0,0,0
Minnetonka,74,37124577,9,0,1,6,4,0,23,0,0,0,0,0,0,0,1,0
Providence Academy,83,37142779,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0
Aquinas,72,37142779,0,0,0,0,9,0,79,12,18,31,24,0,10,5,0,0
Southern Door,59,37515943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,58,37515943,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0
Greenfield,43,37088941,19,0,10,19,7,0,55,0,0,0,0,0,0,0,0,0
Brookfield Central,55,37088941,14,0,13,22,2,0,43,0,0,0,0,0,0,0,0,0
