Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Racine Park,37,37487994,25,74,13,17,7,25,70,0,0,0,0,0,0,0,0,0
Burlington,70,37487994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Racine Case,48,36750981,15,0,21,46,6,0,57,0,0,0,0,0,0,0,0,0
Racine Lutheran,57,36750981,17,0,6,8,8,0,48,0,0,0,0,0,0,0,0,0
River Ridge,40,37410117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galena (IL),69,37410117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Watertown,65,36752048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portage,19,36752048,24,58,6,11,11,35,0,15,13,28,19,0,19,2,0,0
Lake Mills,61,36749605,17,46,17,23,4,13,55,9,17,26,13,17,9,2,12,0
Randolph,55,36749605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baldwin-Woodville,35,36747471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colfax,42,36747471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookwood,29,36747779,22,61,9,15,5,19,58,15,19,34,15,0,13,6,13,0
Kickapoo,58,36747779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Lake School/Trinity Academy,24,36751941,29,68,9,18,1,6,68,11,25,36,16,16,18,3,9,0
Elkhart Lake-Glenbeulah,68,36751941,8,0,2,3,2,0,24,5,24,29,5,0,13,3,14,0
Wayland Academy,46,36752215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horicon,39,36752215,9,32,10,18,5,18,46,15,27,42,9,19,13,7,16,0
Ellsworth,61,36748711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merrill,33,36748711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Hamilton/Audubon,20,37552397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison West,60,37552397,8,26,1,2,3,8,20,6,21,25,0,0,0,3,16,0
Marinette,54,36749863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawano,43,36749863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Prairie East,53,36751765,24,67,14,19,8,29,70,16,12,27,13,16,17,2,0,0
Marshfield,70,36751765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Academy of Science,72,37335355,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
La Crosse Logan,68,37335355,25,67,17,25,5,19,72,15,30,45,15,11,13,3,0,0
Aquinas,70,36747346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgewood,36,36747346,27,67,9,19,7,29,70,13,9,22,17,9,18,0,0,0
Menasha,63,36750009,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
Wisconsin Rapids,46,36750009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
River Valley,46,36751236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fennimore,63,36751236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenosha St. Joseph,56,37617823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilmot,42,37617823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mondovi,41,36750189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fall Creek,61,36750189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Appleton North,42,36747333,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
Stevens Point,41,36747333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Notre Dame,64,37613968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nazareth Academy (IL),38,37613968,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0
Monona Grove,61,36750200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McFarland,63,36750200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durand-Arkansaw,62,36748531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Osseo-Fairchild,50,36748531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Foot,35,36832842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Boone (IL),30,36832842,11,67,10,23,1,9,35,22,18,40,7,17,16,0,13,0
