Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Middleton,57,33024081,6,21,7,11,8,18,43,13,24,37,6,0,12,0,0,0
Beloit Memorial,43,33024081,20,49,13,15,4,15,57,9,25,34,13,15,9,5,11,0
Middleton,42,33024082,17,43,6,9,7,15,53,2,14,16,10,4,10,0,8,0
Janesville Craig,59,33024082,15,56,3,8,9,34,42,9,24,33,12,17,4,4,15,0
Middleton,56,33024084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Janesville Parker,28,33024084,22,52,5,11,6,21,53,18,12,30,16,19,17,0,13,1
Middleton,61,33024085,21,71,7,19,4,30,48,0,0,41,3,10,12,3,16,0
Madison East,53,33024085,20,54,15,26,6,19,61,15,30,45,11,18,9,1,17,0
Middleton,38,33024086,19,64,7,12,6,28,51,9,23,32,10,0,11,5,0,0
Madison La Follette,51,33024086,14,54,5,10,5,23,38,12,33,45,10,17,2,0,15,0
Middleton,42,33024088,15,0,10,0,3,20,41,0,0,37,6,0,16,2,0,0
Madison Memorial,41,33024088,18,50,2,7,4,21,42,5,28,33,14,22,4,0,19,0
Middleton,44,33024089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison West,36,33024089,13,48,14,20,4,18,44,8,16,24,9,16,9,1,18,0
Middleton,34,33024090,15,51,11,17,3,16,44,13,17,30,9,15,10,0,0,0
Stoughton,44,33024090,12,41,5,10,5,19,34,9,17,26,10,23,4,0,18,0
Middleton,27,33024091,27,65,10,22,8,19,72,22,21,43,18,0,18,1,0,0
Sun Prairie,72,33024091,9,36,3,7,6,20,27,5,13,18,9,32,2,2,17,0
Middleton,34,33024092,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
Verona,61,33024092,13,47,4,9,4,20,34,9,18,27,6,24,0,0,15,0
Middleton,40,33024093,17,34,5,8,7,29,60,15,18,33,14,13,18,0,0,0
Waunakee,60,33024093,16,44,3,1,7,14,40,2,24,26,1,23,6,0,7,0
Milton,45,33024094,0,0,0,0,4,20,70,0,0,43,16,0,0,0,0,0
Beaver Dam,70,33024094,5,12,1,1,0,1,46,0,0,0,2,0,0,0,0,0
Milton,46,33024095,21,47,18,29,4,9,64,8,28,36,14,20,12,1,11,0
Brodhead,64,33024095,5,18,0,0,5,10,46,0,0,0,2,0,3,0,0,0
Milton,55,33024097,15,36,11,19,3,11,44,7,24,30,0,0,0,0,0,0
Elkhorn,47,33024097,17,9,17,25,4,12,55,0,0,0,2,0,2,0,0,0
Milton,52,33024098,0,0,0,0,5,6,72,0,0,29,13,0,5,2,0,0
Fort Atkinson,72,33024098,3,16,0,4,0,2,52,0,0,0,5,0,1,0,0,0
Milton,42,33024100,26,69,12,21,8,19,74,13,28,41,5,8,12,2,18,0
Monona Grove,74,33024100,4,12,1,4,1,2,42,0,0,0,0,0,0,0,0,0
Milton,47,33024101,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
Mount Horeb,49,33024101,4,13,5,8,3,12,46,0,0,0,0,0,4,0,0,0
Milton,41,33024102,18,61,17,21,0,17,53,13,22,35,9,14,23,5,16,0
Oregon,53,33024102,3,7,2,3,2,11,41,0,0,0,3,0,0,0,0,0
Milton,41,33024104,22,51,11,18,1,10,56,8,30,38,10,21,7,0,0,0
Stoughton,56,33024104,3,18,4,7,6,21,41,0,0,0,6,0,2,0,0,0
Milton,31,33024105,21,46,4,6,0,3,46,9,16,25,13,0,20,3,0,0
Watertown,46,33024105,1,8,2,2,0,1,31,0,0,0,3,0,1,0,0,0
Milton,61,33024107,17,45,16,28,5,17,55,11,22,33,11,23,6,4,22,0
Whitewater,55,33024107,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0
Milwaukee Academy of Science,95,33024108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison West,25,33024108,41,59,5,7,8,16,95,15,34,49,31,11,25,1,0,0
Milwaukee Academy of Science,84,33024112,10,31,6,7,1,8,29,2,7,0,4,0,0,0,0,0
Milwaukee Washington/Collegiate Academy,29,33024112,31,61,20,28,2,10,84,22,29,51,27,6,23,5,0,0
Milwaukee Academy of Science,72,33024113,17,68,10,22,3,22,47,17,23,40,10,0,5,5,0,0
Sun Prairie,47,33024113,25,53,11,22,11,19,72,15,39,54,16,14,16,4,0,0
Milwaukee Bay View,42,33024124,6,0,2,7,1,0,15,0,0,0,0,0,0,0,0,0
Milwaukee South,23,33024124,16,0,5,13,4,0,41,0,0,26,6,0,13,4,0,0
Milwaukee Bay View,47,33024129,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
Saint Anthony,16,33024129,0,0,0,0,0,0,47,0,0,49,4,0,24,1,0,0
Milwaukee Bradley Tech/Arts,8,33024130,32,0,2,8,0,0,66,0,0,0,0,0,0,0,0,0
Milwaukee Golda Meir,66,33024130,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
Milwaukee Bradley Tech/Arts,5,33024132,8,0,5,7,0,0,12,0,0,9,0,0,0,0,0,0
Milwaukee Madison,24,33024132,2,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0
Milwaukee Bradley Tech/Arts,29,33024134,30,0,3,8,4,0,67,0,0,0,0,0,0,0,0,0
Milwaukee North,67,33024134,12,0,2,3,3,0,29,0,0,0,0,0,0,0,0,0
Milwaukee Bradley Tech/Arts,8,33024140,23,69,9,19,2,7,57,14,16,30,15,15,23,1,0,5
Milwaukee Reagan,57,33024140,2,0,2,8,2,0,8,0,0,0,0,0,0,0,0,0
Milwaukee Bradley Tech/Arts,27,33024141,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0
Milwaukee South,58,33024141,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
Milwaukee Bradley Tech/Arts,12,33024142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Washington/Collegiate Academy,56,33024142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Bradley Tech/Arts,19,33024144,33,73,8,11,3,17,77,20,22,42,23,14,16,0,12,0
Wauwatosa West,77,33024144,8,0,2,9,1,0,19,0,0,0,0,0,0,0,0,0
